leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,2,2,0
2,OL,3,1,0,1,3,3,0
3,EAG,4,1,1,1,5,4,1
4,ASM,6,2,0,2,5,6,-1
5,ASM,7,2,1,2,5,5,0
6,OGCN,9,2,3,1,7,5,2
7,OGCN,10,3,1,3,6,5,1
8,OGCN,11,3,2,3,9,8,1
9,OGCN,13,4,1,4,10,10,0
10,OGCN,13,4,1,5,16,14,2
11,OGCN,14,3,5,3,11,10,1
12,OGCN,17,5,2,5,11,11,0
13,OGCN,18,5,3,5,12,12,0
14,OGCN,18,5,3,6,13,14,-1
15,OGCN,18,5,3,7,13,16,-3
16,OGCN,21,5,6,5,16,17,-1
17,OGCN,24,6,6,5,20,22,-2
18,OGCN,24,6,6,6,20,26,-6
19,OGCN,25,6,7,6,20,26,-6
20,ASM,26,6,8,6,21,27,-6
21,ASM,26,7,5,9,22,23,-1
22,ASM,26,7,5,10,22,26,-4
23,ASM,29,8,5,10,26,26,0
24,ASM,30,8,6,10,27,27,0
25,ASM,33,8,9,8,25,29,-4
26,ASM,33,8,9,9,25,31,-6
27,ASM,34,9,7,11,31,35,-4
28,ASM,36,10,6,12,28,35,-7
29,ASM,37,10,7,12,27,43,-16
30,ASM,38,10,8,12,37,39,-2
31,ASM,40,10,10,11,33,33,0
32,ASM,41,11,8,13,38,43,-5
33,ASM,42,11,9,13,31,47,-16
34,ASM,44,12,8,14,40,47,-7
35,ASM,44,12,8,15,40,49,-9
36,ASM,47,11,14,11,33,39,-6
37,ASM,47,13,8,16,45,53,-8
38,ASM,50,14,8,16,46,53,-7
