leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,1,-1
2,OL,0,0,0,2,0,2,-2
3,EAG,3,1,0,2,1,2,-1
4,ASM,3,1,0,3,3,5,-2
5,ASM,4,1,1,3,5,9,-4
6,OGCN,5,1,2,3,3,8,-5
7,OGCN,6,2,0,5,4,11,-7
8,OGCN,7,1,4,3,9,15,-6
9,OGCN,9,2,3,4,12,14,-2
10,OGCN,10,2,4,4,14,23,-9
11,OGCN,10,3,1,7,10,17,-7
12,OGCN,11,3,2,7,9,12,-3
13,OGCN,12,3,3,7,9,18,-9
14,OGCN,13,3,4,7,9,18,-9
15,OGCN,14,4,2,9,14,21,-7
16,OGCN,15,4,3,9,16,30,-14
17,OGCN,16,3,7,7,23,27,-4
18,OGCN,18,5,3,10,19,31,-12
19,OGCN,19,5,4,10,15,24,-9
20,ASM,20,5,5,10,17,24,-7
21,ASM,21,4,9,8,27,30,-3
22,ASM,23,6,5,11,19,28,-9
23,ASM,24,5,9,9,31,35,-4
24,ASM,24,5,9,10,32,37,-5
25,ASM,27,7,6,12,18,33,-15
26,ASM,27,6,9,11,36,41,-5
27,ASM,28,7,7,13,18,34,-16
28,ASM,28,7,7,14,18,35,-17
29,ASM,28,6,10,13,38,46,-8
30,ASM,28,6,10,14,38,47,-9
31,ASM,29,6,11,14,39,48,-9
32,ASM,31,8,7,17,24,41,-17
33,ASM,31,8,7,18,25,44,-19
34,ASM,33,9,6,19,33,58,-25
35,ASM,33,7,12,16,44,54,-10
36,ASM,35,10,5,21,43,67,-24
37,ASM,36,10,6,21,35,64,-29
38,ASM,37,10,7,21,36,65,-29
