leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,1,-1
2,OL,0,0,0,2,0,2,-2
3,EAG,0,0,0,3,0,4,-4
4,ASM,3,1,0,3,1,5,-4
5,ASM,4,1,1,3,2,6,-4
6,OGCN,4,1,1,4,6,11,-5
7,OGCN,5,1,2,4,3,8,-5
8,OGCN,7,2,1,5,8,14,-6
9,OGCN,7,2,1,6,8,15,-7
10,OGCN,10,3,1,6,9,19,-10
11,OGCN,10,3,1,7,9,21,-12
12,OGCN,10,3,1,8,10,18,-8
13,OGCN,12,3,3,7,8,19,-11
14,OGCN,13,3,4,7,8,19,-11
15,OGCN,14,4,2,9,13,27,-14
16,OGCN,14,3,5,8,12,20,-8
17,OGCN,16,4,4,9,10,26,-16
18,OGCN,18,5,3,10,16,37,-21
19,OGCN,19,5,4,10,18,39,-21
20,ASM,20,5,5,10,16,25,-9
21,ASM,21,5,6,10,18,25,-7
22,ASM,23,6,5,11,21,41,-20
23,ASM,23,6,5,12,19,32,-13
24,ASM,24,6,6,12,19,32,-13
25,ASM,26,7,5,13,23,32,-9
26,ASM,27,7,6,13,18,34,-16
27,ASM,27,6,9,12,37,44,-7
28,ASM,27,6,9,13,37,45,-8
29,ASM,28,7,7,15,19,37,-18
30,ASM,28,7,7,16,21,40,-19
31,ASM,28,7,7,17,21,41,-20
32,ASM,31,9,4,19,37,62,-25
33,ASM,31,9,4,20,37,64,-27
34,ASM,32,7,11,16,44,54,-10
35,ASM,33,9,6,20,34,63,-29
36,ASM,33,7,12,17,44,58,-14
37,ASM,35,10,5,22,43,69,-26
38,ASM,36,10,6,22,44,70,-26
