leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TOULOUSE FC,1,0,1,0,0,0,0
2,FC NANTES,3,1,0,1,1,1,0
3,OM,4,1,1,1,3,2,1
4,TOULOUSE FC,5,1,2,1,5,3,2
5,SC BASTIA,6,2,0,3,5,5,0
6,ANGERS SCO,9,3,0,3,6,6,0
7,RENNES,10,3,1,3,8,10,-2
8,SC BASTIA,10,3,1,4,6,6,0
9,FC METZ,13,4,1,4,9,16,-7
10,OM,13,3,4,3,11,10,1
11,ANGERS SCO,14,4,2,5,10,11,-1
12,DIJON FCO,14,3,5,4,16,17,-1
13,OM,17,4,5,4,13,13,0
14,FC METZ,18,5,3,6,16,25,-9
15,OM,18,4,6,5,13,17,-4
16,ANGERS SCO,19,5,4,7,15,18,-3
17,LOSC,20,6,2,9,17,22,-5
18,MONTPELLIER,22,5,7,6,28,30,-2
19,MONTPELLIER,22,5,7,7,28,31,-3
20,FC NANTES,25,7,4,9,14,26,-12
21,FC NANTES,25,7,4,10,14,28,-14
22,LOSC,26,7,5,10,21,27,-6
23,SM CAEN,28,8,4,11,26,36,-10
24,FC METZ,29,8,5,11,24,42,-18
25,FC NANTES,30,8,6,11,20,35,-15
26,MONTPELLIER,32,8,8,10,38,43,-5
27,FC NANTES,34,9,7,11,24,37,-13
28,EA GUINGAMP,35,9,8,11,32,36,-4
29,TOULOUSE FC,36,9,9,11,32,33,-1
30,FC NANTES,38,10,8,12,28,44,-16
31,RENNES,40,9,13,9,29,34,-5
32,RENNES,40,9,13,10,29,37,-8
33,TOULOUSE FC,41,10,11,12,34,35,-1
34,TOULOUSE FC,42,10,12,12,35,36,-1
35,LOSC,43,12,7,16,37,41,-4
36,LOSC,43,12,7,17,37,43,-6
37,TOULOUSE FC,43,10,13,14,37,41,-4
38,LOSC,46,13,7,18,40,47,-7
