leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,3,-3
2,OL,0,0,0,2,0,5,-5
3,EAG,0,0,0,3,0,7,-7
4,ASM,0,0,0,4,2,10,-8
5,ASM,3,1,0,4,3,10,-7
6,OGCN,3,1,0,5,3,11,-8
7,OGCN,4,1,1,5,7,14,-7
8,OGCN,5,1,2,5,3,10,-7
9,OGCN,5,1,2,6,4,12,-8
10,OGCN,6,2,0,8,6,16,-10
11,OGCN,7,2,1,8,8,18,-10
12,OGCN,7,2,1,9,9,20,-11
13,OGCN,7,2,1,10,9,23,-14
14,OGCN,8,2,2,10,12,26,-14
15,OGCN,11,3,2,10,14,27,-13
16,OGCN,12,3,3,10,16,29,-13
17,OGCN,12,3,3,11,18,32,-14
18,OGCN,15,4,3,11,20,33,-13
19,OGCN,15,4,3,12,20,38,-18
20,ASM,18,5,3,12,23,39,-16
21,ASM,18,5,3,13,23,43,-20
22,ASM,18,5,3,14,25,46,-21
23,ASM,21,6,3,14,26,46,-20
24,ASM,22,6,4,14,27,47,-20
25,ASM,22,6,4,15,27,51,-24
26,ASM,22,6,4,16,27,52,-25
27,ASM,22,6,4,17,27,53,-26
28,ASM,22,6,4,18,28,57,-29
29,ASM,22,6,4,19,29,59,-30
30,ASM,25,7,4,19,32,61,-29
31,ASM,25,5,10,16,24,45,-21
32,ASM,28,6,10,16,26,46,-20
33,ASM,29,6,11,16,26,46,-20
34,ASM,29,6,11,17,26,48,-22
35,ASM,31,7,10,18,27,48,-21
36,ASM,31,7,10,19,27,53,-26
37,ASM,32,8,8,21,26,51,-25
38,ASM,34,8,10,20,29,54,-25
