leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,3,1,0,0,1,0,1
2,OL,3,1,0,1,5,4,1
3,EAG,6,2,0,1,5,6,-1
4,ASM,6,2,0,2,8,7,1
5,ASM,8,2,2,1,7,5,2
6,OGCN,10,3,1,2,8,7,1
7,OGCN,11,3,2,2,9,7,2
8,OGCN,13,4,1,3,9,15,-6
9,OGCN,13,4,1,4,15,11,4
10,OGCN,15,4,3,3,13,12,1
11,OGCN,16,5,1,5,18,15,3
12,OGCN,19,5,4,3,15,13,2
13,OGCN,19,5,4,4,17,12,5
14,OGCN,21,5,6,3,16,12,4
15,OGCN,22,6,4,5,18,13,5
16,OGCN,22,6,4,6,18,16,2
17,OGCN,25,6,7,4,17,14,3
18,OGCN,26,7,5,6,22,19,3
19,OGCN,26,6,8,5,18,16,2
20,ASM,27,6,9,5,19,17,2
21,ASM,29,8,5,8,21,25,-4
22,ASM,31,8,7,7,28,26,2
23,ASM,31,8,7,8,28,27,1
24,ASM,32,8,8,8,23,27,-4
25,ASM,34,9,7,9,30,30,0
26,ASM,34,9,7,10,31,28,3
27,ASM,36,9,9,9,26,31,-5
28,ASM,37,9,10,9,27,32,-5
29,ASM,38,10,8,11,37,36,1
30,ASM,39,9,12,9,28,33,-5
31,ASM,41,11,8,12,38,39,-1
32,ASM,42,11,9,12,31,46,-15
33,ASM,44,12,8,13,40,44,-4
34,ASM,45,12,9,13,33,47,-14
35,ASM,48,13,9,13,34,47,-13
36,ASM,48,13,9,14,36,50,-14
37,ASM,50,12,14,11,40,39,1
38,ASM,50,12,14,12,41,42,-1
