leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,EA GUINGAMP,1,0,1,0,2,2,0
2,LOSC,3,1,0,1,3,3,0
3,ASSE,4,1,1,1,5,4,1
4,SM CAEN,6,2,0,2,5,6,-1
5,RENNES,7,2,1,2,5,5,0
6,ASSE,9,2,3,1,7,5,2
7,SC BASTIA,10,3,1,3,6,5,1
8,EA GUINGAMP,11,3,2,3,9,8,1
9,ANGERS SCO,13,4,1,4,10,10,0
10,OL,13,4,1,5,16,14,2
11,OM,14,3,5,3,11,10,1
12,ANGERS SCO,17,5,2,5,11,11,0
13,ANGERS SCO,18,5,3,5,12,12,0
14,ANGERS SCO,18,5,3,6,13,14,-1
15,ANGERS SCO,18,5,3,7,13,16,-3
16,OM,21,5,6,5,16,17,-1
17,BORDEAUX,24,6,6,5,20,22,-2
18,BORDEAUX,24,6,6,6,20,26,-6
19,BORDEAUX,25,6,7,6,20,26,-6
20,BORDEAUX,26,6,8,6,21,27,-6
21,TOULOUSE FC,26,7,5,9,22,23,-1
22,TOULOUSE FC,26,7,5,10,22,26,-4
23,TOULOUSE FC,29,8,5,10,26,26,0
24,TOULOUSE FC,30,8,6,10,27,27,0
25,RENNES,33,8,9,8,25,29,-4
26,RENNES,33,8,9,9,25,31,-6
27,EA GUINGAMP,34,9,7,11,31,35,-4
28,ANGERS SCO,36,10,6,12,28,35,-7
29,FC NANTES,37,10,7,12,27,43,-16
30,EA GUINGAMP,38,10,8,12,37,39,-2
31,TOULOUSE FC,40,10,10,11,33,33,0
32,EA GUINGAMP,41,11,8,13,38,43,-5
33,FC NANTES,42,11,9,13,31,47,-16
34,EA GUINGAMP,44,12,8,14,40,47,-7
35,EA GUINGAMP,44,12,8,15,40,49,-9
36,RENNES,47,11,14,11,33,39,-6
37,EA GUINGAMP,47,13,8,16,45,53,-8
38,EA GUINGAMP,50,14,8,16,46,53,-7
