leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,PARIS SG,3,1,0,0,1,0,1
2,ASSE,3,1,0,1,5,4,1
3,BORDEAUX,6,2,0,1,5,6,-1
4,OL,6,2,0,2,8,7,1
5,ASSE,8,2,2,1,7,5,2
6,RENNES,10,3,1,2,8,7,1
7,EA GUINGAMP,11,3,2,2,9,7,2
8,FC METZ,13,4,1,3,9,15,-6
9,OL,13,4,1,4,15,11,4
10,BORDEAUX,15,4,3,3,13,12,1
11,OL,16,5,1,5,18,15,3
12,BORDEAUX,19,5,4,3,15,13,2
13,TOULOUSE FC,19,5,4,4,17,12,5
14,ASSE,21,5,6,3,16,12,4
15,TOULOUSE FC,22,6,4,5,18,13,5
16,TOULOUSE FC,22,6,4,6,18,16,2
17,ASSE,25,6,7,4,17,14,3
18,TOULOUSE FC,26,7,5,6,22,19,3
19,ASSE,26,6,8,5,18,16,2
20,ASSE,27,6,9,5,19,17,2
21,RENNES,29,8,5,8,21,25,-4
22,EA GUINGAMP,31,8,7,7,28,26,2
23,EA GUINGAMP,31,8,7,8,28,27,1
24,RENNES,32,8,8,8,23,27,-4
25,EA GUINGAMP,34,9,7,9,30,30,0
26,TOULOUSE FC,34,9,7,10,31,28,3
27,RENNES,36,9,9,9,26,31,-5
28,RENNES,37,9,10,9,27,32,-5
29,EA GUINGAMP,38,10,8,11,37,36,1
30,RENNES,39,9,12,9,28,33,-5
31,EA GUINGAMP,41,11,8,12,38,39,-1
32,FC NANTES,42,11,9,12,31,46,-15
33,EA GUINGAMP,44,12,8,13,40,44,-4
34,FC NANTES,45,12,9,13,33,47,-14
35,FC NANTES,48,13,9,13,34,47,-13
36,FC NANTES,48,13,9,14,36,50,-14
37,ASSE,50,12,14,11,40,39,1
38,ASSE,50,12,14,12,41,42,-1
