leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,2,3,-1
2,OL,3,1,0,1,2,3,-1
3,EAG,4,1,1,1,4,4,0
4,ASM,5,1,2,1,4,5,-1
5,ASM,6,2,0,3,4,5,-1
6,OGCN,6,1,3,2,6,11,-5
7,OGCN,8,2,2,3,9,9,0
8,OGCN,10,3,1,4,7,14,-7
9,OGCN,11,3,2,4,6,9,-3
10,OGCN,12,3,3,4,13,14,-1
11,OGCN,13,4,1,6,11,21,-10
12,OGCN,14,3,5,4,19,26,-7
13,OGCN,15,3,6,4,20,27,-7
14,OGCN,16,3,7,4,20,27,-7
15,OGCN,16,4,4,7,12,19,-7
16,OGCN,18,5,3,8,16,32,-16
17,OGCN,19,4,7,6,24,30,-6
18,OGCN,20,6,2,10,17,24,-7
19,OGCN,21,6,3,10,18,25,-7
20,ASM,23,5,8,7,29,32,-3
21,ASM,24,7,3,11,24,35,-11
22,ASM,25,7,4,11,25,36,-11
23,ASM,26,7,5,11,21,28,-7
24,ASM,27,7,6,11,18,30,-12
25,ASM,29,8,5,12,24,47,-23
26,ASM,30,8,6,12,22,33,-11
27,ASM,32,8,8,11,39,45,-6
28,ASM,33,8,9,11,40,46,-6
29,ASM,33,8,9,12,42,49,-7
30,ASM,35,9,8,13,29,56,-27
31,ASM,37,10,7,14,30,37,-7
32,ASM,37,10,7,15,31,39,-8
33,ASM,39,11,6,16,32,43,-11
34,ASM,39,10,9,15,47,57,-10
35,ASM,39,10,9,16,47,60,-13
36,ASM,42,11,9,16,38,70,-32
37,ASM,43,12,7,18,38,49,-11
38,ASM,44,10,14,14,37,41,-4
