leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ANGERS SCO,0,0,0,1,0,1,-1
2,ANGERS SCO,0,0,0,2,0,2,-2
3,ANGERS SCO,0,0,0,3,0,4,-4
4,FC NANTES,3,1,0,3,1,5,-4
5,FC NANTES,4,1,1,3,2,6,-4
6,LOSC,4,1,1,4,6,11,-5
7,FC NANTES,5,1,2,4,3,8,-5
8,LOSC,7,2,1,5,8,14,-6
9,LOSC,7,2,1,6,8,15,-7
10,SM CAEN,10,3,1,6,9,19,-10
11,SM CAEN,10,3,1,7,9,21,-12
12,LOSC,10,3,1,8,10,18,-8
13,NANCY,12,3,3,7,8,19,-11
14,NANCY,13,3,4,7,8,19,-11
15,SM CAEN,14,4,2,9,13,27,-14
16,SC BASTIA,14,3,5,8,12,20,-8
17,FC NANTES,16,4,4,9,10,26,-16
18,FC METZ,18,5,3,10,16,37,-21
19,FC METZ,19,5,4,10,18,39,-21
20,ANGERS SCO,20,5,5,10,16,25,-9
21,SC BASTIA,21,5,6,10,18,25,-7
22,FC METZ,23,6,5,11,21,41,-20
23,ANGERS SCO,23,6,5,12,19,32,-13
24,ANGERS SCO,24,6,6,12,19,32,-13
25,LOSC,26,7,5,13,23,32,-9
26,NANCY,27,7,6,13,18,34,-16
27,DIJON FCO,27,6,9,12,37,44,-7
28,DIJON FCO,27,6,9,13,37,45,-8
29,NANCY,28,7,7,15,19,37,-18
30,NANCY,28,7,7,16,21,40,-19
31,NANCY,28,7,7,17,21,41,-20
32,FC LORIENT,31,9,4,19,37,62,-25
33,FC LORIENT,31,9,4,20,37,64,-27
34,DIJON FCO,32,7,11,16,44,54,-10
35,SM CAEN,33,9,6,20,34,63,-29
36,DIJON FCO,33,7,12,17,44,58,-14
37,FC LORIENT,35,10,5,22,43,69,-26
38,FC LORIENT,36,10,6,22,44,70,-26
