leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC LORIENT,0,0,0,1,2,3,-1
2,FC METZ,3,1,0,1,3,5,-2
3,DIJON FCO,3,1,0,2,4,4,0
4,LOSC,4,1,1,2,5,8,-3
5,OM,5,1,2,2,5,5,0
6,OM,5,1,2,3,7,8,-1
7,SM CAEN,7,2,1,4,6,14,-8
8,DIJON FCO,8,2,2,4,11,13,-2
9,MONTPELLIER,10,2,4,3,12,17,-5
10,SC BASTIA,10,3,1,6,8,10,-2
11,FC NANTES,11,3,2,6,8,15,-7
12,SM CAEN,13,4,1,7,10,21,-11
13,SM CAEN,13,4,1,8,10,22,-12
14,SM CAEN,14,4,2,8,11,23,-12
15,DIJON FCO,15,3,6,6,19,22,-3
16,DIJON FCO,16,3,7,6,22,25,-3
17,FC METZ,18,5,3,9,16,34,-18
18,ANGERS SCO,19,5,4,9,15,22,-7
19,SC BASTIA,20,5,5,9,17,23,-6
20,SM CAEN,21,6,3,11,23,35,-12
21,LOSC,23,6,5,10,19,26,-7
22,NANCY,24,6,6,10,16,26,-10
23,FC NANTES,26,7,5,11,15,31,-16
24,LOSC,26,7,5,12,22,30,-8
25,DIJON FCO,27,6,9,10,34,37,-3
26,LOSC,29,8,5,13,24,32,-8
27,FC METZ,30,8,6,13,25,53,-28
28,FC METZ,31,8,7,13,26,54,-28
29,SM CAEN,32,9,5,15,31,48,-17
30,MONTPELLIER,33,8,9,13,43,54,-11
31,MONTPELLIER,33,8,9,14,43,55,-12
32,FC METZ,35,9,8,15,31,62,-31
33,FC METZ,36,9,9,15,33,64,-31
34,FC METZ,36,9,9,16,34,69,-35
35,FC METZ,39,10,9,16,36,70,-34
36,MONTPELLIER,39,10,9,17,47,61,-14
37,MONTPELLIER,39,10,9,18,48,64,-16
38,MONTPELLIER,39,10,9,19,48,66,-18
