leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC METZ,3,1,0,0,3,2,1
2,TOULOUSE FC,4,1,1,0,4,1,3
3,OL,6,2,0,1,7,4,3
4,BORDEAUX,9,3,0,1,8,7,1
5,FC METZ,10,3,1,1,8,5,3
6,BORDEAUX,12,4,0,2,11,8,3
7,PARIS SG,13,4,1,2,15,6,9
8,TOULOUSE FC,14,4,2,2,11,6,5
9,TOULOUSE FC,17,5,2,2,14,7,7
10,TOULOUSE FC,18,5,3,2,14,7,7
11,EA GUINGAMP,20,6,2,3,14,9,5
12,EA GUINGAMP,21,6,3,3,17,12,5
13,OL,22,7,1,5,21,16,5
14,RENNES,24,7,3,4,15,17,-2
15,OL,25,8,1,6,28,18,10
16,OL,28,9,1,6,31,18,13
17,OL,31,10,1,6,32,18,14
18,OL,34,11,1,6,35,19,16
19,OL,37,12,1,6,37,19,18
20,OL,37,12,1,7,39,22,17
21,OL,40,13,1,7,42,23,19
22,OL,40,13,1,8,43,25,18
23,OL,40,13,1,9,43,27,16
24,OL,43,14,1,9,47,27,20
25,OL,43,14,1,10,48,29,19
26,OL,46,15,1,10,52,31,21
27,OL,49,16,1,10,57,31,26
28,OL,50,16,2,10,58,32,26
29,OL,53,17,2,10,62,32,30
30,OL,53,17,2,11,63,34,29
31,OL,54,17,3,11,64,35,29
32,OL,54,17,3,12,65,39,26
33,OL,54,17,3,12,65,39,26
34,BORDEAUX,55,15,10,9,49,39,10
35,OL,60,19,3,13,68,42,26
36,OL,63,20,3,13,71,44,27
37,OL,66,21,3,13,74,45,29
38,OL,67,21,4,13,77,48,29
