leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,1,0,1,0,0,0,0
2,SM CAEN,3,1,0,1,3,4,-1
3,RENNES,4,1,1,1,3,2,1
4,ASSE,5,1,2,1,6,5,1
5,MONTPELLIER,6,1,3,1,5,6,-1
6,SC BASTIA,7,2,1,3,5,5,0
7,ANGERS SCO,9,3,0,4,7,8,-1
8,ANGERS SCO,10,3,1,4,8,9,-1
9,OM,12,3,3,3,11,10,1
10,FC METZ,13,4,1,5,11,20,-9
11,DIJON FCO,13,3,4,4,13,14,-1
12,OM,14,3,5,4,12,13,-1
13,FC METZ,17,5,2,6,13,22,-9
14,OM,17,4,5,5,13,17,-4
15,FC METZ,18,5,3,7,16,29,-13
16,MONTPELLIER,19,4,7,5,23,28,-5
17,ANGERS SCO,19,5,4,8,15,20,-5
18,SC BASTIA,20,5,5,8,16,21,-5
19,FC NANTES,22,6,4,9,13,26,-13
20,NANCY,24,6,6,8,16,23,-7
21,NANCY,24,6,6,9,16,24,-8
22,FC NANTES,26,7,5,10,15,29,-14
23,NANCY,27,7,6,10,18,26,-8
24,SM CAEN,28,8,4,12,26,40,-14
25,MONTPELLIER,29,7,8,10,36,42,-6
26,FC NANTES,31,8,7,11,21,36,-15
27,ANGERS SCO,33,9,6,12,25,33,-8
28,FC NANTES,34,9,7,12,24,41,-17
29,ANGERS SCO,36,10,6,13,28,38,-10
30,TOULOUSE FC,37,9,10,11,32,33,-1
31,ANGERS SCO,39,11,6,14,32,40,-8
32,ANGERS SCO,39,11,6,15,32,41,-9
33,MONTPELLIER,39,10,9,14,47,55,-8
34,LOSC,40,11,7,16,34,41,-7
35,TOULOUSE FC,42,10,12,13,36,39,-3
36,TOULOUSE FC,42,10,12,14,36,40,-4
37,LOSC,43,12,7,18,37,47,-10
38,ANGERS SCO,46,13,7,18,40,49,-9
