leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,NANCY,0,0,0,1,0,3,-3
2,NANCY,0,0,0,2,0,5,-5
3,NANCY,0,0,0,3,0,7,-7
4,FC LORIENT,0,0,0,4,2,10,-8
5,FC LORIENT,3,1,0,4,3,10,-7
6,FC LORIENT,3,1,0,5,3,11,-8
7,LOSC,4,1,1,5,7,14,-7
8,NANCY,5,1,2,5,3,10,-7
9,NANCY,5,1,2,6,4,12,-8
10,FC LORIENT,6,2,0,8,6,16,-10
11,FC LORIENT,7,2,1,8,8,18,-10
12,FC LORIENT,7,2,1,9,9,20,-11
13,FC LORIENT,7,2,1,10,9,23,-14
14,FC LORIENT,8,2,2,10,12,26,-14
15,FC LORIENT,11,3,2,10,14,27,-13
16,FC LORIENT,12,3,3,10,16,29,-13
17,FC LORIENT,12,3,3,11,18,32,-14
18,FC LORIENT,15,4,3,11,20,33,-13
19,FC LORIENT,15,4,3,12,20,38,-18
20,FC LORIENT,18,5,3,12,23,39,-16
21,FC LORIENT,18,5,3,13,23,43,-20
22,FC LORIENT,18,5,3,14,25,46,-21
23,FC LORIENT,21,6,3,14,26,46,-20
24,FC LORIENT,22,6,4,14,27,47,-20
25,FC LORIENT,22,6,4,15,27,51,-24
26,FC LORIENT,22,6,4,16,27,52,-25
27,FC LORIENT,22,6,4,17,27,53,-26
28,FC LORIENT,22,6,4,18,28,57,-29
29,FC LORIENT,22,6,4,19,29,59,-30
30,FC LORIENT,25,7,4,19,32,61,-29
31,SC BASTIA,25,5,10,16,24,45,-21
32,SC BASTIA,28,6,10,16,26,46,-20
33,SC BASTIA,29,6,11,16,26,46,-20
34,SC BASTIA,29,6,11,17,26,48,-22
35,SC BASTIA,31,7,10,18,27,48,-21
36,SC BASTIA,31,7,10,19,27,53,-26
37,NANCY,32,8,8,21,26,51,-25
38,SC BASTIA,34,8,10,20,29,54,-25
