leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,3,1,0,0,1,0,1
2,OL,4,1,1,0,3,2,1
3,EAG,6,2,0,1,5,4,1
4,ASM,7,2,1,1,5,2,3
5,ASM,8,2,2,1,7,4,3
6,OGCN,11,3,2,1,9,6,3
7,OGCN,13,4,1,2,9,8,1
8,OGCN,13,4,1,3,11,10,1
9,OGCN,14,4,2,3,12,11,1
10,OGCN,17,5,2,3,12,12,0
11,OGCN,18,5,3,3,15,9,6
12,OGCN,19,5,4,3,16,10,6
13,OGCN,21,6,3,4,14,17,-3
14,OGCN,23,6,5,3,19,16,3
15,OGCN,24,7,3,5,16,19,-3
16,OGCN,26,7,5,4,21,15,6
17,OGCN,26,7,5,5,21,16,5
18,OGCN,27,7,6,5,20,18,2
19,OGCN,30,8,6,5,22,19,3
20,ASM,30,8,6,6,23,23,0
21,ASM,30,7,9,5,21,18,3
22,ASM,33,9,6,7,29,27,2
23,ASM,33,9,6,8,29,28,1
24,ASM,36,10,6,8,31,28,3
25,ASM,36,10,6,9,33,31,2
26,ASM,39,11,6,9,35,31,4
27,ASM,39,10,9,8,31,22,9
28,ASM,42,12,6,10,40,37,3
29,ASM,43,11,10,8,37,36,1
30,ASM,46,12,10,8,42,37,5
31,ASM,46,12,10,9,43,39,4
32,ASM,48,13,9,10,44,38,6
33,ASM,51,14,9,10,48,38,10
34,ASM,52,14,10,10,48,38,10
35,ASM,55,15,10,10,53,39,14
36,ASM,57,15,12,9,51,41,10
37,ASM,58,15,13,9,52,42,10
38,ASM,59,15,14,9,53,43,10
