leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TROYES,0,0,0,1,1,2,-1
2,LOSC,1,0,1,1,3,7,-4
3,TROYES,1,0,1,2,2,5,-3
4,BREST,2,0,2,2,5,9,-4
5,FC METZ,3,0,3,2,6,10,-4
6,BREST,4,0,4,2,7,11,-4
7,BREST,4,0,4,3,8,14,-6
8,FC METZ,6,1,3,4,9,16,-7
9,FC METZ,6,1,3,5,11,19,-8
10,FC METZ,6,1,3,6,11,22,-11
11,BREST,6,0,6,5,12,20,-8
12,BREST,9,1,6,5,14,20,-6
13,BORDEAUX,12,2,6,5,18,27,-9
14,CLERMONT,13,3,4,7,17,28,-11
15,CLERMONT,13,3,4,8,17,29,-12
16,BORDEAUX,13,2,7,7,24,37,-13
17,CLERMONT,14,3,5,9,19,32,-13
18,FC METZ,15,3,6,9,22,38,-16
19,FC METZ,16,3,7,9,23,39,-16
20,FC METZ,16,3,7,10,23,41,-18
21,FC LORIENT,17,3,8,10,16,34,-18
22,FC METZ,19,4,7,11,24,43,-19
23,FC METZ,20,4,8,11,24,43,-19
24,ASSE,21,5,6,13,24,45,-21
25,FC LORIENT,21,4,9,12,20,39,-19
26,FC METZ,22,4,10,12,25,45,-20
27,FC LORIENT,24,5,9,13,22,43,-21
28,ASSE,26,6,8,14,28,50,-22
29,ASSE,27,6,9,14,29,51,-22
30,ASSE,27,6,9,15,31,55,-24
31,ASSE,27,6,9,16,33,61,-28
32,CLERMONT,29,7,8,17,32,61,-29
33,CLERMONT,29,7,8,17,32,61,-29
