leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,MONTPELLIER,0,0,0,1,2,3,-1
2,OL,1,0,1,1,1,4,-3
3,LOSC,2,0,2,1,4,8,-4
4,REIMS,3,0,3,1,4,6,-2
5,BREST,3,0,3,2,6,10,-4
6,BORDEAUX,5,1,2,3,7,13,-6
7,TROYES,5,1,2,4,7,11,-4
8,TROYES,6,1,3,4,8,12,-4
9,TROYES,6,1,3,5,8,14,-6
10,BORDEAUX,8,1,5,4,12,21,-9
11,BORDEAUX,9,1,6,4,13,22,-9
12,REIMS,11,2,5,5,14,17,-3
13,BREST,12,2,6,5,16,21,-5
14,TROYES,13,3,4,7,13,22,-9
15,TROYES,13,3,4,8,13,23,-10
16,CLERMONT,14,3,5,8,19,31,-12
17,BORDEAUX,14,2,8,7,26,39,-13
18,TROYES,16,4,4,10,17,27,-10
19,CLERMONT,17,4,5,10,20,34,-14
20,BORDEAUX,17,3,8,9,30,44,-14
21,CLERMONT,18,4,6,11,20,38,-18
22,BORDEAUX,20,4,8,10,34,53,-19
23,FC LORIENT,20,4,8,11,20,38,-18
24,FC LORIENT,21,4,9,11,20,38,-18
25,TROYES,21,5,6,14,22,40,-18
26,TROYES,22,5,7,14,23,41,-18
27,TROYES,22,5,7,14,23,41,-18
