leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RC LENS,1,0,1,0,1,1,0
2,RC LENS,2,0,2,0,3,3,0
3,FC NANTES,4,1,1,1,3,2,1
4,OL,5,1,2,1,5,7,-2
5,MONTPELLIER,7,2,1,2,11,9,2
6,OL,8,2,2,2,9,10,-1
7,STRASBOURG,10,3,1,3,11,11,0
8,LOSC,11,3,2,3,11,14,-3
9,FC NANTES,13,4,1,4,13,10,3
10,FC NANTES,14,4,2,4,14,11,3
11,OL,16,4,4,3,18,16,2
12,FC NANTES,17,5,2,5,16,14,2
13,ANGERS SCO,18,4,6,3,19,16,3
14,AS MONACO,19,5,4,5,19,18,1
15,AS MONACO,20,5,5,5,20,19,1
16,ANGERS SCO,22,5,7,4,23,21,2
17,MONTPELLIER,25,7,4,6,25,23,2
18,OL,26,7,6,5,27,26,1
19,LOSC,28,7,7,5,26,26,0
20,AS MONACO,30,8,6,6,29,23,6
21,MONTPELLIER,31,9,4,8,34,28,6
22,RC LENS,33,9,6,7,36,31,5
23,RC LENS,33,9,6,8,36,33,3
24,FC NANTES,35,10,5,9,31,28,3
25,MONTPELLIER,37,11,4,10,39,34,5
26,AS MONACO,38,10,8,8,39,29,10
27,OL,41,11,9,7,38,33,5
28,RC LENS,41,11,8,9,42,38,4
29,FC NANTES,42,12,6,11,36,31,5
30,OL,45,12,10,8,43,39,4
31,FC NANTES,46,13,7,11,40,34,6
32,LOSC,48,12,12,8,40,38,2
33,LOSC,48,12,12,9,41,40,1
34,LOSC,51,13,12,9,42,40,2
35,FC NANTES,51,14,9,12,50,43,7
36,FC NANTES,51,14,9,12,50,43,7
