leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASSE,1,0,1,0,1,1,0
2,AS MONACO,1,0,1,1,1,2,-1
3,FC METZ,2,0,2,1,4,6,-2
4,AS MONACO,4,1,1,2,3,5,-2
5,FC NANTES,4,1,1,3,3,5,-2
6,AS MONACO,5,1,2,3,5,9,-4
7,LOSC,8,2,2,3,9,13,-4
8,MONTPELLIER,9,2,3,3,15,15,0
9,REIMS,10,2,4,3,10,11,-1
10,CLERMONT,13,3,4,3,13,20,-7
11,CLERMONT,13,3,4,4,14,22,-8
12,TROYES,13,3,4,5,13,17,-4
13,TROYES,13,3,4,6,13,21,-8
14,FC LORIENT,15,3,6,5,13,21,-8
15,REIMS,16,3,7,5,16,18,-2
16,REIMS,19,4,7,5,18,19,-1
17,REIMS,19,4,7,6,19,21,-2
18,REIMS,22,5,7,6,21,21,0
19,REIMS,23,5,8,6,22,22,0
20,REIMS,24,5,9,6,22,22,0
21,REIMS,24,5,9,7,22,23,-1
22,REIMS,24,5,9,8,22,27,-5
23,REIMS,27,6,9,8,27,27,0
24,REIMS,27,6,9,9,27,28,-1
25,REIMS,28,6,10,9,28,29,-1
26,ANGERS SCO,29,7,8,11,31,38,-7
27,ANGERS SCO,29,7,8,12,31,40,-9
28,ANGERS SCO,29,7,8,13,31,41,-10
29,ANGERS SCO,32,8,8,13,32,41,-9
30,ANGERS SCO,32,8,8,14,34,44,-10
31,ANGERS SCO,33,8,9,14,35,45,-10
32,ANGERS SCO,34,8,10,14,36,46,-10
33,ANGERS SCO,34,8,10,15,36,49,-13
34,ANGERS SCO,35,8,11,15,38,51,-13
35,TROYES,36,9,9,17,33,47,-14
36,ANGERS SCO,38,9,11,16,42,54,-12
37,ANGERS SCO,38,9,11,17,42,55,-13
38,ANGERS SCO,38,9,11,17,42,55,-13
