leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SCO,1,0,1,0,0,0,0
2,PSG,3,1,0,1,2,2,0
3,PSG,4,1,1,1,6,6,0
4,PSG,6,2,0,2,3,6,-3
5,PSG,7,2,1,2,8,8,0
6,PSG,8,2,2,2,10,9,1
7,PSG,11,3,2,2,10,9,1
8,PSG,12,3,3,2,12,13,-1
9,PSG,14,4,2,3,14,13,1
10,PSG,15,4,3,3,11,8,3
11,PSG,17,4,5,2,15,15,0
12,PSG,17,4,5,3,18,17,1
13,PSG,20,5,5,3,17,18,-1
14,PSG,20,5,5,4,23,20,3
15,PSG,21,5,6,4,24,21,3
16,PSG,22,5,7,4,24,21,3
17,PSG,23,6,5,6,26,19,7
18,PSG,24,6,6,6,27,20,7
19,PSG,26,7,5,7,23,23,0
20,PSG,27,6,9,5,29,28,1
21,PSG,29,8,5,8,27,25,2
22,PSG,30,8,6,8,28,26,2
23,PSG,32,8,8,7,21,22,-1
24,PSG,34,8,10,6,32,30,2
25,PSG,35,8,11,6,33,31,2
26,PSG,36,9,9,8,36,39,-3
27,PSG,37,10,7,10,27,27,0
28,PSG,38,10,8,10,29,29,0
29,PSG,39,10,9,10,29,29,0
30,PSG,40,9,13,8,25,24,1
31,PSG,43,10,13,8,26,24,2
32,PSG,45,12,9,11,35,32,3
33,PSG,46,14,4,15,35,44,-9
34,PSG,46,14,4,16,35,50,-15
35,PSG,47,14,5,16,36,51,-15
36,PSG,48,12,12,12,32,38,-6
37,PSG,50,13,11,13,38,35,3
38,PSG,50,13,11,14,40,38,2
