leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OGC NICE,0,0,0,1,1,2,-1
2,LOSC,1,0,1,1,0,1,-1
3,LOSC,2,0,2,1,0,1,-1
4,EA GUINGAMP,3,1,0,3,2,5,-3
5,TOULOUSE FC,5,1,2,2,6,8,-2
6,FC NANTES,7,2,1,3,2,6,-4
7,SC BASTIA,7,2,1,4,9,13,-4
8,LOSC,7,1,4,3,2,4,-2
9,OM,8,2,2,5,14,11,3
10,OM,9,2,3,5,15,12,3
11,SC BASTIA,10,3,1,7,12,18,-6
12,LOSC,12,2,6,4,6,7,-1
13,LOSC,13,2,7,4,7,8,-1
14,GAZ. AJACCIO,15,4,3,7,13,18,-5
15,GAZ. AJACCIO,16,4,4,7,14,19,-5
16,SC BASTIA,18,5,3,8,16,21,-5
17,MONTPELLIER,19,5,4,8,20,23,-3
18,GAZ. AJACCIO,21,5,6,7,18,21,-3
19,SC BASTIA,22,6,4,9,20,24,-4
20,SC BASTIA,22,6,4,10,20,26,-6
21,MONTPELLIER,22,6,4,11,22,27,-5
22,EA GUINGAMP,24,6,6,10,20,29,-9
23,GAZ. AJACCIO,26,6,8,9,24,31,-7
24,REIMS,26,6,8,10,25,33,-8
25,REIMS,29,7,8,10,27,33,-6
26,MONTPELLIER,29,8,5,13,30,31,-1
27,EA GUINGAMP,31,8,7,12,31,38,-7
28,EA GUINGAMP,32,8,8,12,33,40,-7
29,REIMS,32,8,8,13,32,41,-9
30,EA GUINGAMP,35,9,8,13,36,45,-9
31,MONTPELLIER,36,10,6,15,36,38,-2
32,MONTPELLIER,37,10,7,15,38,40,-2
33,MONTPELLIER,37,10,7,16,38,42,-4
34,MONTPELLIER,40,11,7,16,40,42,-2
35,OM,41,8,17,10,45,41,4
36,FC LORIENT,43,10,13,13,46,55,-9
37,FC LORIENT,43,10,13,14,46,58,-12
38,EA GUINGAMP,44,11,11,16,47,56,-9
