leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SCO,0,0,0,1,1,2,-1
2,PSG,1,0,1,1,4,5,-1
3,PSG,3,1,0,2,6,2,4
4,PSG,5,1,2,1,3,5,-2
5,PSG,6,1,3,1,1,1,0
6,PSG,7,1,4,1,7,6,1
7,PSG,8,2,2,3,12,7,5
8,PSG,10,3,1,4,8,12,-4
9,PSG,10,2,4,3,4,4,0
10,PSG,11,2,5,3,5,5,0
11,PSG,14,3,5,3,14,16,-2
12,PSG,15,4,3,5,11,12,-1
13,PSG,15,4,3,6,18,14,4
14,PSG,18,4,6,4,19,21,-2
15,PSG,18,5,3,7,18,19,-1
16,PSG,19,5,4,7,16,19,-3
17,PSG,20,4,8,5,11,12,-1
18,PSG,22,6,4,8,22,24,-2
19,PSG,24,6,6,7,14,17,-3
20,PSG,25,5,10,5,16,14,2
21,PSG,26,6,8,7,24,26,-2
22,PSG,26,6,8,8,24,27,-3
23,PSG,28,8,4,11,22,27,-5
24,PSG,30,8,6,10,26,30,-4
25,PSG,31,8,7,10,26,30,-4
26,PSG,31,6,13,7,20,20,0
27,PSG,34,7,13,7,21,20,1
28,PSG,37,9,10,9,37,43,-6
29,PSG,38,9,11,9,38,44,-6
30,PSG,39,11,6,13,28,31,-3
31,PSG,39,9,12,10,42,47,-5
32,PSG,39,8,15,9,43,38,5
33,PSG,42,10,12,11,45,51,-6
34,PSG,43,10,13,11,42,53,-11
35,PSG,43,11,10,14,43,50,-7
36,PSG,44,9,17,10,46,41,5
37,PSG,47,10,17,10,47,41,6
38,PSG,48,10,18,10,48,42,6
