leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SC BASTIA,3,1,0,0,2,1,1
2,ANGERS SCO,4,1,1,0,2,0,2
3,FC NANTES,7,2,1,0,2,0,2
4,ANGERS SCO,8,2,2,0,5,1,4
5,ASSE,10,3,1,1,7,5,2
6,SM CAEN,12,4,0,2,8,8,0
7,OL,12,3,3,1,9,3,6
8,REIMS,15,4,3,1,11,6,5
9,RENNES,16,4,4,1,13,8,5
10,ASSE,19,6,1,3,13,10,3
11,OL,19,5,4,2,15,7,8
12,ASSE,22,7,1,4,17,14,3
13,ANGERS SCO,22,6,4,3,12,9,3
14,OGC NICE,24,7,3,4,30,17,13
15,OL,25,7,4,4,21,14,7
16,OL,26,7,5,4,21,14,7
17,AS MONACO,28,7,7,3,24,23,1
18,SM CAEN,30,9,3,6,21,19,2
19,SM CAEN,30,9,3,7,21,22,-1
20,OGC NICE,30,8,6,6,33,24,9
21,OGC NICE,33,9,6,6,35,25,10
22,RENNES,34,8,10,4,32,25,7
23,OGC NICE,36,10,6,7,37,28,9
24,ANGERS SCO,37,10,7,7,25,20,5
25,ASSE,39,12,3,10,30,28,2
26,ASSE,40,12,4,10,31,29,2
27,ASSE,41,12,5,10,32,30,2
28,SM CAEN,42,13,3,12,30,36,-6
29,OGC NICE,44,12,8,9,41,33,8
30,OL,46,13,7,10,47,33,14
31,OL,49,14,7,10,49,33,16
32,RENNES,51,13,12,7,50,39,11
33,OGC NICE,53,15,8,10,50,37,13
34,OGC NICE,54,15,9,10,51,38,13
35,OGC NICE,57,16,9,10,53,38,15
36,ASSE,58,17,7,12,42,34,8
37,OGC NICE,60,17,9,11,55,39,16
38,OGC NICE,63,18,9,11,58,41,17
