leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SCO,0,0,0,1,1,2,-1
2,PSG,1,0,1,1,2,3,-1
3,PSG,2,0,2,1,2,3,-1
4,PSG,4,1,1,2,4,6,-2
5,PSG,6,2,0,3,3,5,-2
6,PSG,7,1,4,1,2,2,0
7,PSG,7,1,4,2,2,3,-1
8,PSG,10,3,1,4,4,10,-6
9,PSG,10,3,1,5,12,14,-2
10,PSG,11,2,5,3,13,16,-3
11,PSG,12,3,3,5,17,13,4
12,PSG,14,3,5,4,14,18,-4
13,PSG,15,4,3,6,12,14,-2
14,PSG,15,4,3,7,14,17,-3
15,PSG,18,4,6,5,20,25,-5
16,PSG,19,5,4,7,16,22,-6
17,PSG,20,5,5,7,18,21,-3
18,PSG,22,5,7,6,22,27,-5
19,PSG,23,5,8,6,23,28,-5
20,PSG,25,6,7,7,22,24,-2
21,PSG,25,5,10,6,16,15,1
22,PSG,25,5,10,7,17,18,-1
23,PSG,27,7,6,10,22,30,-8
24,PSG,29,6,11,7,19,19,0
25,PSG,31,9,4,12,24,29,-5
26,PSG,31,7,10,9,35,38,-3
27,PSG,34,8,10,9,39,41,-2
28,PSG,35,10,5,13,36,33,3
29,PSG,37,8,13,8,23,23,0
30,PSG,38,9,11,10,38,48,-10
31,PSG,39,9,12,10,39,49,-10
32,PSG,39,9,12,11,43,50,-7
33,PSG,40,8,16,9,43,38,5
34,PSG,42,11,9,14,42,49,-7
35,PSG,43,10,13,12,46,54,-8
36,PSG,44,12,8,16,33,41,-8
37,PSG,47,13,8,16,34,41,-7
38,PSG,48,12,12,14,33,44,-11
