leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SCO,0,0,0,1,1,2,-1
2,PSG,1,0,1,1,0,1,-1
3,PSG,2,0,2,1,0,1,-1
4,PSG,3,1,0,3,2,5,-3
5,PSG,5,1,2,2,6,8,-2
6,PSG,7,2,1,3,2,6,-4
7,PSG,7,2,1,4,9,13,-4
8,PSG,7,1,4,3,2,4,-2
9,PSG,8,2,2,5,14,11,3
10,PSG,9,2,3,5,15,12,3
11,PSG,10,3,1,7,12,18,-6
12,PSG,12,2,6,4,6,7,-1
13,PSG,13,2,7,4,7,8,-1
14,PSG,15,4,3,7,13,18,-5
15,PSG,16,4,4,7,14,19,-5
16,PSG,18,5,3,8,16,21,-5
17,PSG,19,5,4,8,20,23,-3
18,PSG,21,5,6,7,18,21,-3
19,PSG,22,6,4,9,20,24,-4
20,PSG,22,6,4,10,20,26,-6
21,PSG,22,6,4,11,22,27,-5
22,PSG,24,6,6,10,20,29,-9
23,PSG,26,6,8,9,24,31,-7
24,PSG,26,6,8,10,25,33,-8
25,PSG,29,7,8,10,27,33,-6
26,PSG,29,8,5,13,30,31,-1
27,PSG,31,8,7,12,31,38,-7
28,PSG,32,8,8,12,33,40,-7
29,PSG,32,8,8,13,32,41,-9
30,PSG,35,9,8,13,36,45,-9
31,PSG,36,10,6,15,36,38,-2
32,PSG,37,10,7,15,38,40,-2
33,PSG,37,10,7,16,38,42,-4
34,PSG,40,11,7,16,40,42,-2
35,PSG,41,8,17,10,45,41,4
36,PSG,43,10,13,13,46,55,-9
37,PSG,43,10,13,14,46,58,-12
38,PSG,44,11,11,16,47,56,-9
