leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RENNES,0,0,0,1,1,2,-1
2,ASSE,1,0,1,1,2,3,-1
3,BORDEAUX,2,0,2,1,2,3,-1
4,TOULOUSE FC,4,1,1,2,4,6,-2
5,EA GUINGAMP,6,2,0,3,3,5,-2
6,LOSC,7,1,4,1,2,2,0
7,LOSC,7,1,4,2,2,3,-1
8,FC NANTES,10,3,1,4,4,10,-6
9,SC BASTIA,10,3,1,5,12,14,-2
10,BORDEAUX,11,2,5,3,13,16,-3
11,OM,12,3,3,5,17,13,4
12,BORDEAUX,14,3,5,4,14,18,-4
13,REIMS,15,4,3,6,12,14,-2
14,MONTPELLIER,15,4,3,7,14,17,-3
15,BORDEAUX,18,4,6,5,20,25,-5
16,EA GUINGAMP,19,5,4,7,16,22,-6
17,REIMS,20,5,5,7,18,21,-3
18,BORDEAUX,22,5,7,6,22,27,-5
19,BORDEAUX,23,5,8,6,23,28,-5
20,GAZ. AJACCIO,25,6,7,7,22,24,-2
21,LOSC,25,5,10,6,16,15,1
22,LOSC,25,5,10,7,17,18,-1
23,EA GUINGAMP,27,7,6,10,22,30,-8
24,LOSC,29,6,11,7,19,19,0
25,SC BASTIA,31,9,4,12,24,29,-5
26,FC LORIENT,31,7,10,9,35,38,-3
27,FC LORIENT,34,8,10,9,39,41,-2
28,MONTPELLIER,35,10,5,13,36,33,3
29,LOSC,37,8,13,8,23,23,0
30,BORDEAUX,38,9,11,10,38,48,-10
31,BORDEAUX,39,9,12,10,39,49,-10
32,FC LORIENT,39,9,12,11,43,50,-7
33,OM,40,8,16,9,43,38,5
34,EA GUINGAMP,42,11,9,14,42,49,-7
35,FC LORIENT,43,10,13,12,46,54,-8
36,SC BASTIA,44,12,8,16,33,41,-8
37,SC BASTIA,47,13,8,16,34,41,-7
38,FC NANTES,48,12,12,14,33,44,-11
