leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SCO,1,0,1,0,0,0,0
2,PSG,2,0,2,0,3,3,0
3,PSG,4,1,1,1,3,3,0
4,PSG,5,1,2,1,7,7,0
5,PSG,6,2,0,3,10,5,5
6,PSG,8,2,2,2,6,8,-2
7,PSG,10,3,1,3,3,6,-3
8,PSG,10,3,1,4,12,13,-1
9,PSG,13,4,1,4,9,12,-3
10,PSG,14,3,5,2,14,15,-1
11,PSG,15,4,3,4,11,9,2
12,PSG,16,4,4,4,12,15,-3
13,PSG,17,4,5,4,17,19,-2
14,PSG,19,6,1,7,12,15,-3
15,PSG,19,5,4,6,23,17,6
16,PSG,21,6,3,7,12,15,-3
17,PSG,22,6,4,7,13,16,-3
18,PSG,23,5,8,5,14,12,2
19,PSG,24,5,9,5,15,13,2
20,PSG,26,6,8,6,28,21,7
21,PSG,28,7,7,7,18,20,-2
22,PSG,29,7,8,7,20,22,-2
23,PSG,30,8,6,9,28,27,1
24,PSG,33,8,9,7,31,33,-2
25,PSG,33,8,9,8,32,37,-5
26,PSG,35,8,11,7,36,27,9
27,PSG,36,8,12,7,37,28,9
28,PSG,37,8,13,7,38,29,9
29,PSG,38,8,14,7,39,30,9
30,PSG,39,9,12,9,41,42,-1
31,PSG,40,11,7,13,29,32,-3
32,PSG,43,12,7,13,31,33,-2
33,PSG,43,12,7,14,31,37,-6
34,PSG,43,10,13,11,46,52,-6
35,PSG,44,10,14,11,43,54,-11
36,PSG,47,11,14,11,47,56,-9
37,PSG,49,14,7,16,49,45,4
38,PSG,50,12,14,12,50,57,-7
