leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TROYES,1,0,1,0,0,0,0
2,RENNES,3,1,0,1,2,2,0
3,OGC NICE,4,1,1,1,6,6,0
4,SM CAEN,6,2,0,2,3,6,-3
5,SC BASTIA,7,2,1,2,8,8,0
6,OGC NICE,8,2,2,2,10,9,1
7,FC LORIENT,11,3,2,2,10,9,1
8,AS MONACO,12,3,3,2,12,13,-1
9,FC LORIENT,14,4,2,3,14,13,1
10,REIMS,15,4,3,3,11,8,3
11,AS MONACO,17,4,5,2,15,15,0
12,FC LORIENT,17,4,5,3,18,17,1
13,AS MONACO,20,5,5,3,17,18,-1
14,FC LORIENT,20,5,5,4,23,20,3
15,FC LORIENT,21,5,6,4,24,21,3
16,FC LORIENT,22,5,7,4,24,21,3
17,OM,23,6,5,6,26,19,7
18,OM,24,6,6,6,27,20,7
19,OL,26,7,5,7,23,23,0
20,FC LORIENT,27,6,9,5,29,28,1
21,OL,29,8,5,8,27,25,2
22,OL,30,8,6,8,28,26,2
23,FC NANTES,32,8,8,7,21,22,-1
24,RENNES,34,8,10,6,32,30,2
25,RENNES,35,8,11,6,33,31,2
26,BORDEAUX,36,9,9,8,36,39,-3
27,ANGERS SCO,37,10,7,10,27,27,0
28,ANGERS SCO,38,10,8,10,29,29,0
29,ANGERS SCO,39,10,9,10,29,29,0
30,LOSC,40,9,13,8,25,24,1
31,LOSC,43,10,13,8,26,24,2
32,ANGERS SCO,45,12,9,11,35,32,3
33,SM CAEN,46,14,4,15,35,44,-9
34,SM CAEN,46,14,4,16,35,50,-15
35,SM CAEN,47,14,5,16,36,51,-15
36,FC NANTES,48,12,12,12,32,38,-6
37,ANGERS SCO,50,13,11,13,38,35,3
38,ANGERS SCO,50,13,11,14,40,38,2
