leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,0,0,0
2,TOULOUSE FC,3,1,0,1,2,2,0
3,ASSE,4,1,1,1,3,3,0
4,BORDEAUX,5,1,2,1,4,3,1
5,FC NANTES,7,2,1,2,2,4,-2
6,FC LORIENT,8,2,2,2,8,9,-1
7,AS MONACO,11,3,2,2,9,10,-1
8,FC LORIENT,11,3,2,3,11,11,0
9,AS MONACO,13,3,4,2,13,14,-1
10,FC LORIENT,15,4,3,3,15,14,1
11,FC LORIENT,16,4,4,3,16,15,1
12,RENNES,17,4,5,3,15,14,1
13,FC NANTES,19,6,1,6,12,14,-2
14,EA GUINGAMP,19,5,4,5,15,17,-2
15,FC NANTES,20,6,2,7,12,15,-3
16,RENNES,22,5,7,4,21,19,2
17,RENNES,23,5,8,4,22,20,2
18,RENNES,24,5,9,4,23,21,2
19,OM,25,6,7,6,28,21,7
20,FC NANTES,27,7,6,7,16,18,-2
21,BORDEAUX,29,7,8,6,25,28,-3
22,BORDEAUX,30,7,9,6,27,30,-3
23,OM,31,7,10,6,33,24,9
24,OL,33,9,6,9,31,27,4
25,OM,34,8,10,7,35,26,9
26,SM CAEN,36,11,3,12,27,35,-8
27,BORDEAUX,37,9,10,8,36,39,-3
28,SC BASTIA,38,11,5,12,27,29,-2
29,SC BASTIA,39,11,6,12,27,29,-2
30,OM,39,8,15,7,40,31,9
31,ANGERS SCO,42,11,9,11,34,32,2
32,FC NANTES,44,11,11,10,29,33,-4
33,FC NANTES,44,11,11,11,30,35,-5
34,FC NANTES,44,11,11,12,30,37,-7
35,FC NANTES,45,11,12,12,31,38,-7
36,SM CAEN,48,14,6,16,36,51,-15
37,BORDEAUX,50,12,14,11,50,56,-6
38,SC BASTIA,50,14,8,16,36,42,-6
