leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TOULOUSE FC,3,1,0,0,2,1,1
2,SC BASTIA,4,1,1,0,3,2,1
3,RENNES,6,2,0,1,4,3,1
4,OL,7,2,1,1,6,2,4
5,SM CAEN,9,3,0,2,6,7,-1
6,REIMS,11,3,2,1,10,6,4
7,REIMS,12,3,3,1,10,6,4
8,ANGERS SCO,15,4,3,1,9,5,4
9,ASSE,16,5,1,3,11,10,1
10,OGC NICE,17,5,2,3,25,14,11
11,ASSE,19,6,1,4,14,14,0
12,SM CAEN,21,7,0,5,12,13,-1
13,ASSE,22,7,1,5,17,17,0
14,ANGERS SCO,23,6,5,3,12,9,3
15,ASSE,25,8,1,6,20,19,1
16,OGC NICE,25,7,4,5,30,19,11
17,OL,26,7,5,5,21,16,5
18,OGC NICE,26,7,5,6,31,23,8
19,OGC NICE,29,8,5,6,32,23,9
20,SM CAEN,30,9,3,8,21,24,-3
21,ASSE,32,10,2,9,24,24,0
22,ANGERS SCO,34,9,7,6,21,18,3
23,SM CAEN,36,11,3,9,26,28,-2
24,ASSE,36,11,3,10,26,27,-1
25,ANGERS SCO,37,10,7,8,25,23,2
26,OL,39,11,6,9,38,28,10
27,FC NANTES,40,10,10,7,26,24,2
28,OGC NICE,41,11,8,9,39,32,7
29,RENNES,44,11,11,7,40,34,6
30,RENNES,45,11,12,7,42,36,6
31,RENNES,48,12,12,7,47,38,9
32,OGC NICE,50,14,8,10,47,37,10
33,RENNES,51,13,12,8,50,42,8
34,ASSE,54,16,6,12,40,34,6
35,ASSE,57,17,6,12,42,34,8
36,OGC NICE,57,16,9,11,53,39,14
37,ASSE,58,17,7,13,42,36,6
38,LOSC,60,15,15,8,39,27,12
