leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,LOSC,0,0,0,1,0,1,-1
2,OM,0,0,0,2,0,2,-2
3,MONTPELLIER,0,0,0,3,0,4,-4
4,MONTPELLIER,1,0,1,3,0,4,-4
5,MONTPELLIER,1,0,1,4,1,6,-5
6,MONTPELLIER,1,0,1,5,2,8,-6
7,GAZ. AJACCIO,2,0,2,5,2,9,-7
8,TROYES,4,0,4,4,5,15,-10
9,TROYES,4,0,4,5,5,16,-11
10,TROYES,4,0,4,6,5,19,-14
11,GAZ. AJACCIO,6,1,3,7,7,16,-9
12,TOULOUSE FC,9,1,6,5,12,21,-9
13,TOULOUSE FC,9,1,6,6,12,26,-14
14,TOULOUSE FC,9,1,6,7,12,28,-16
15,TOULOUSE FC,12,2,6,7,14,28,-14
16,TOULOUSE FC,15,3,6,7,17,28,-11
17,TOULOUSE FC,15,3,6,8,19,31,-12
18,TOULOUSE FC,16,3,7,8,20,32,-12
19,TOULOUSE FC,17,3,8,8,21,33,-12
20,EA GUINGAMP,20,5,5,10,17,27,-10
21,TOULOUSE FC,20,4,8,9,24,35,-11
22,TOULOUSE FC,20,4,8,10,24,39,-15
23,TOULOUSE FC,20,4,8,11,25,41,-16
24,TOULOUSE FC,20,4,8,12,25,42,-17
25,TOULOUSE FC,21,4,9,12,25,42,-17
26,TOULOUSE FC,21,4,9,13,25,44,-19
27,TOULOUSE FC,22,4,10,13,26,45,-19
28,TOULOUSE FC,22,4,10,14,27,47,-20
29,TOULOUSE FC,23,4,11,14,28,48,-20
30,TOULOUSE FC,26,5,11,14,32,48,-16
31,TOULOUSE FC,26,5,11,15,32,49,-17
32,TOULOUSE FC,29,6,11,15,34,49,-15
33,TOULOUSE FC,32,7,11,15,38,49,-11
34,TOULOUSE FC,33,7,12,15,39,50,-11
35,TOULOUSE FC,33,7,12,16,41,53,-12
36,TOULOUSE FC,34,7,13,16,41,53,-12
37,REIMS,36,9,9,19,40,56,-16
38,GAZ. AJACCIO,37,8,13,17,37,58,-21
