leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SCO,3,1,0,0,2,1,1
2,PSG,4,1,1,0,3,2,1
3,PSG,6,2,0,1,4,3,1
4,PSG,7,2,1,1,6,2,4
5,PSG,9,3,0,2,6,7,-1
6,PSG,11,3,2,1,10,6,4
7,PSG,12,3,3,1,10,6,4
8,PSG,15,4,3,1,9,5,4
9,PSG,16,5,1,3,11,10,1
10,PSG,17,5,2,3,25,14,11
11,PSG,19,6,1,4,14,14,0
12,PSG,21,7,0,5,12,13,-1
13,PSG,22,7,1,5,17,17,0
14,PSG,23,6,5,3,12,9,3
15,PSG,25,8,1,6,20,19,1
16,PSG,25,7,4,5,30,19,11
17,PSG,26,7,5,5,21,16,5
18,PSG,26,7,5,6,31,23,8
19,PSG,29,8,5,6,32,23,9
20,PSG,30,9,3,8,21,24,-3
21,PSG,32,10,2,9,24,24,0
22,PSG,34,9,7,6,21,18,3
23,PSG,36,11,3,9,26,28,-2
24,PSG,36,11,3,10,26,27,-1
25,PSG,37,10,7,8,25,23,2
26,PSG,39,11,6,9,38,28,10
27,PSG,40,10,10,7,26,24,2
28,PSG,41,11,8,9,39,32,7
29,PSG,44,11,11,7,40,34,6
30,PSG,45,11,12,7,42,36,6
31,PSG,48,12,12,7,47,38,9
32,PSG,50,14,8,10,47,37,10
33,PSG,51,13,12,8,50,42,8
34,PSG,54,16,6,12,40,34,6
35,PSG,57,17,6,12,42,34,8
36,PSG,57,16,9,11,53,39,14
37,PSG,58,17,7,13,42,36,6
38,PSG,60,15,15,8,39,27,12
