leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,BORDEAUX,0,0,0,1,1,2,-1
2,BORDEAUX,1,0,1,1,2,3,-1
3,FC LORIENT,2,0,2,1,1,2,-1
4,OM,3,1,0,3,6,4,2
5,OGC NICE,5,1,2,2,7,8,-1
6,SC BASTIA,7,2,1,3,9,11,-2
7,TOULOUSE FC,7,1,4,2,8,10,-2
8,OM,8,2,2,4,13,9,4
9,BORDEAUX,10,2,4,3,13,16,-3
10,SC BASTIA,10,3,1,6,12,16,-4
11,LOSC,11,2,5,4,6,7,-1
12,SC BASTIA,13,4,1,7,13,18,-5
13,SC BASTIA,14,4,2,7,14,19,-5
14,REIMS,15,4,3,7,13,17,-4
15,REIMS,16,4,4,7,15,19,-4
16,MONTPELLIER,18,5,3,8,18,21,-3
17,GAZ. AJACCIO,20,5,5,7,17,20,-3
18,REIMS,21,5,6,7,19,22,-3
19,MONTPELLIER,22,6,4,9,22,25,-3
20,MONTPELLIER,22,6,4,10,22,26,-4
21,SC BASTIA,25,7,4,10,21,26,-5
22,SC BASTIA,25,7,4,11,21,27,-6
23,LOSC,26,5,11,7,18,19,-1
24,SC BASTIA,28,8,4,12,22,29,-7
25,LOSC,30,6,12,7,20,20,0
26,EA GUINGAMP,31,8,7,11,28,34,-6
27,MONTPELLIER,32,9,5,13,33,33,0
28,LOSC,34,7,13,8,21,23,-2
29,MONTPELLIER,36,10,6,13,36,33,3
30,MONTPELLIER,36,10,6,14,36,35,1
31,EA GUINGAMP,38,10,8,13,37,45,-8
32,EA GUINGAMP,39,10,9,13,39,47,-8
33,EA GUINGAMP,39,10,9,14,39,49,-10
34,OM,40,8,16,10,44,40,4
35,SC BASTIA,43,12,7,16,33,41,-8
36,EA GUINGAMP,43,11,10,15,45,53,-8
37,EA GUINGAMP,44,11,11,15,45,53,-8
38,FC LORIENT,46,11,13,14,47,58,-11
