leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC LORIENT,1,0,1,0,0,0,0
2,TROYES,2,0,2,0,3,3,0
3,TOULOUSE FC,4,1,1,1,3,3,0
4,OGC NICE,5,1,2,1,7,7,0
5,OM,6,2,0,3,10,5,5
6,AS MONACO,8,2,2,2,6,8,-2
7,FC NANTES,10,3,1,3,3,6,-3
8,SC BASTIA,10,3,1,4,12,13,-1
9,EA GUINGAMP,13,4,1,4,9,12,-3
10,AS MONACO,14,3,5,2,14,15,-1
11,REIMS,15,4,3,4,11,9,2
12,EA GUINGAMP,16,4,4,4,12,15,-3
13,BORDEAUX,17,4,5,4,17,19,-2
14,FC NANTES,19,6,1,7,12,15,-3
15,OM,19,5,4,6,23,17,6
16,FC NANTES,21,6,3,7,12,15,-3
17,FC NANTES,22,6,4,7,13,16,-3
18,LOSC,23,5,8,5,14,12,2
19,LOSC,24,5,9,5,15,13,2
20,OM,26,6,8,6,28,21,7
21,FC NANTES,28,7,7,7,18,20,-2
22,FC NANTES,29,7,8,7,20,22,-2
23,OL,30,8,6,9,28,27,1
24,BORDEAUX,33,8,9,7,31,33,-2
25,BORDEAUX,33,8,9,8,32,37,-5
26,OM,35,8,11,7,36,27,9
27,OM,36,8,12,7,37,28,9
28,OM,37,8,13,7,38,29,9
29,OM,38,8,14,7,39,30,9
30,FC LORIENT,39,9,12,9,41,42,-1
31,SC BASTIA,40,11,7,13,29,32,-3
32,SC BASTIA,43,12,7,13,31,33,-2
33,SC BASTIA,43,12,7,14,31,37,-6
34,FC LORIENT,43,10,13,11,46,52,-6
35,BORDEAUX,44,10,14,11,43,54,-11
36,BORDEAUX,47,11,14,11,47,56,-9
37,MONTPELLIER,49,14,7,16,49,45,4
38,BORDEAUX,50,12,14,12,50,57,-7
