leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,GAZ. AJACCIO,1,0,1,0,0,0,0
2,FC LORIENT,2,0,2,0,1,1,0
3,OL,4,1,1,1,2,2,0
4,LOSC,5,1,2,1,1,1,0
5,BORDEAUX,6,1,3,1,6,5,1
6,OM,7,2,1,3,11,6,5
7,EA GUINGAMP,9,3,0,4,5,9,-4
8,BORDEAUX,10,2,4,2,11,13,-2
9,FC NANTES,13,4,1,4,6,11,-5
10,EA GUINGAMP,14,4,2,4,10,13,-3
11,EA GUINGAMP,15,4,3,4,10,13,-3
12,OM,15,4,3,5,18,13,5
13,EA GUINGAMP,16,4,4,5,13,17,-4
14,OM,18,5,3,6,20,14,6
15,EA GUINGAMP,19,5,4,6,15,20,-5
16,REIMS,19,5,4,7,17,20,-3
17,BORDEAUX,21,5,6,6,21,26,-5
18,FC NANTES,23,6,5,7,14,17,-3
19,GAZ. AJACCIO,24,6,6,7,20,22,-2
20,BORDEAUX,26,6,8,6,24,28,-4
21,FC LORIENT,27,6,9,6,29,30,-1
22,FC LORIENT,27,6,9,7,30,32,-2
23,FC LORIENT,30,7,9,7,32,32,0
24,FC LORIENT,30,7,9,8,33,35,-2
25,FC LORIENT,31,7,10,8,34,36,-2
26,SC BASTIA,34,10,4,12,25,29,-4
27,SC BASTIA,35,10,5,12,25,29,-4
28,FC LORIENT,37,9,10,9,40,41,-1
29,FC LORIENT,38,9,11,9,40,41,-1
30,ANGERS SCO,39,10,9,11,29,31,-2
31,OM,39,8,15,8,42,36,6
32,BORDEAUX,42,10,12,10,41,50,-9
33,BORDEAUX,43,10,13,10,41,50,-9
34,SC BASTIA,43,12,7,15,31,38,-7
35,MONTPELLIER,43,12,7,16,44,43,1
36,MONTPELLIER,46,13,7,16,47,45,2
37,FC NANTES,48,12,12,13,33,40,-7
38,MONTPELLIER,49,14,7,17,49,47,2
