leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ESTAC,0,0,0,1,0,1,-1
2,TEGG,0,0,0,2,2,4,-2
3,ACA,2,1,1,1,1,3,-2
4,OGCN,3,0,3,1,3,4,-1
5,MHSC,4,1,1,3,6,8,-2
6,MHSC,5,1,2,3,7,9,-2
7,SCB,7,2,1,4,9,18,-9
8,OGCN,8,1,5,2,11,12,-1
9,MHSC,8,2,2,5,12,14,-2
10,SB29,10,3,1,6,9,17,-8
11,ACA,11,3,4,4,10,15,-5
12,SB29,13,4,1,7,11,18,-7
13,FCSM,14,4,2,7,13,19,-6
14,ACA,15,4,5,5,15,19,-4
15,ACA,16,4,6,5,15,19,-4
16,FCSM,16,4,4,8,16,23,-7
17,SB29,18,5,3,9,18,24,-6
18,SCB,19,5,4,9,22,39,-17
19,ACA,19,5,6,8,21,29,-8
20,SDR,19,4,7,9,17,22,-5
21,ACA,21,5,8,8,22,30,-8
22,FCSM,22,6,4,12,21,32,-11
23,TEGG,22,5,7,11,23,35,-12
24,SDR,23,5,8,11,21,28,-7
25,SB29,25,7,4,14,25,36,-11
26,SCB,27,7,6,13,29,51,-22
27,SDR,27,6,9,12,23,31,-8
28,TEGG,27,6,9,13,30,40,-10
29,SDR,30,7,9,13,26,35,-9
30,SDR,31,7,10,13,28,37,-9
31,FCSM,32,8,8,15,32,47,-15
32,TEGG,34,8,10,14,38,46,-8
33,TEGG,34,8,10,15,39,49,-10
34,ASNL,35,8,11,15,33,49,-16
35,FCSM,37,9,10,16,38,55,-17
36,SDR,39,9,12,15,32,42,-10
37,ACA,40,9,15,13,39,49,-10
38,TEGG,40,10,10,18,46,53,-7
