leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,REIMS,0,0,0,1,0,1,-1
2,FCSM,0,0,0,2,2,5,-3
3,TROYES,1,0,1,2,3,7,-4
4,TROYES,1,0,1,3,4,9,-5
5,FCSM,3,1,0,4,4,9,-5
6,NANCY,4,1,1,4,2,8,-6
7,NANCY,4,1,1,5,2,10,-8
8,NANCY,4,1,1,6,2,14,-12
9,TROYES,5,1,2,6,9,18,-9
10,TROYES,6,1,3,6,10,19,-9
11,TROYES,7,1,4,6,11,20,-9
12,TROYES,7,1,4,7,11,22,-11
13,TROYES,8,1,5,7,14,25,-11
14,TROYES,8,1,5,8,14,29,-15
15,TROYES,8,1,5,9,16,32,-16
16,TROYES,9,1,6,9,17,33,-16
17,NANCY,10,1,7,9,12,28,-16
18,TROYES,12,2,6,10,20,37,-17
19,TROYES,13,2,7,10,20,37,-17
20,TROYES,13,2,7,11,21,39,-18
21,TROYES,13,2,7,12,23,42,-19
22,TROYES,16,3,7,12,25,43,-18
23,NANCY,18,3,9,11,21,38,-17
24,TROYES,18,3,9,12,26,44,-18
25,TROYES,19,3,10,12,28,46,-18
26,TROYES,20,3,11,12,28,46,-18
27,NANCY,21,4,9,14,24,45,-21
28,TROYES,23,4,11,13,33,50,-17
29,TROYES,24,4,12,13,34,51,-17
30,NANCY,27,6,9,15,28,47,-19
31,BREST,29,8,5,18,29,48,-19
32,BREST,29,8,5,19,29,50,-21
33,BREST,29,8,5,20,29,51,-22
34,BREST,29,8,5,21,29,53,-24
35,TROYES,31,6,13,16,40,59,-19
36,TROYES,34,7,13,16,41,59,-18
37,NANCY,35,8,11,18,36,57,-21
38,TROYES,37,8,13,17,43,61,-18
