leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,Evian TG,0,0,0,1,2,3,-1
2,OGC NICE,1,0,1,1,0,1,-1
3,BREST,3,1,0,2,1,5,-4
4,REIMS,4,1,1,2,3,4,-1
5,AC AJACCIO,5,2,1,2,3,5,-2
6,FCSM,6,2,0,4,7,10,-3
7,RENNES,7,2,1,4,9,11,-2
8,AC AJACCIO,9,3,2,3,6,9,-3
9,BREST,10,3,1,5,8,14,-6
10,AC AJACCIO,11,3,4,3,10,13,-3
11,MONTPELLIER,12,3,3,5,16,16,0
12,MONTPELLIER,13,3,4,5,17,17,0
13,MONTPELLIER,14,3,5,5,18,18,0
14,SC BASTIA,17,5,2,7,21,33,-12
15,BREST,17,5,2,8,15,20,-5
16,BREST,18,5,3,8,17,22,-5
17,Evian TG,19,5,4,8,19,27,-8
18,AC AJACCIO,19,5,6,7,19,25,-6
19,BREST,21,6,3,10,20,28,-8
20,BREST,24,7,3,10,22,28,-6
21,BREST,24,7,3,11,22,29,-7
22,BREST,24,7,3,12,23,31,-8
23,AC AJACCIO,25,6,9,8,26,32,-6
24,SC BASTIA,26,7,5,12,29,50,-21
25,FCSM,26,7,5,13,25,36,-11
26,BREST,28,8,4,14,27,36,-9
27,AC AJACCIO,29,7,10,10,29,37,-8
28,SC BASTIA,30,8,6,14,30,52,-22
29,SC BASTIA,33,9,6,14,34,53,-19
30,AC AJACCIO,33,8,11,11,32,40,-8
31,AC AJACCIO,34,8,12,11,32,40,-8
32,VAFC,37,9,10,13,41,48,-7
33,REIMS,37,9,10,14,31,38,-7
34,REIMS,38,9,11,14,31,38,-7
35,REIMS,39,9,12,14,32,39,-7
36,FCSM,40,10,10,16,40,55,-15
37,REIMS,42,10,12,15,33,42,-9
38,REIMS,43,10,13,15,33,42,-9
