leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASSE,0,0,0,1,1,2,-1
2,ASSE,0,0,0,2,2,4,-2
3,OGCN,2,0,2,1,2,3,-1
4,ASNL,4,1,1,2,2,5,-3
5,TEGG,4,1,1,3,6,7,-1
6,SCB,6,2,0,4,7,16,-9
7,LOSC,7,1,4,2,8,10,-2
8,MHSC,8,2,2,4,11,12,-1
9,OGCN,9,1,6,2,12,13,-1
10,FCSM,10,3,1,6,10,15,-5
11,OGCN,12,2,6,3,15,17,-2
12,OGCN,13,2,7,3,17,19,-2
13,ACA,14,4,4,5,14,18,-4
14,SDR,16,4,4,6,13,14,-1
15,SDR,16,4,4,7,13,15,-2
16,SDR,17,4,5,7,13,15,-2
17,SCB,19,5,4,8,22,35,-13
18,TEGG,19,5,4,9,21,30,-9
19,SDR,19,4,7,8,16,20,-4
20,ACA,20,5,7,8,21,29,-8
21,FCSM,22,6,4,11,21,30,-9
22,ACA,22,5,9,8,23,31,-8
23,SB29,24,7,3,13,23,33,-10
24,SB29,24,7,3,14,24,35,-11
25,SCB,26,7,5,13,29,51,-22
26,FCSM,27,7,6,13,27,38,-11
27,SB29,29,8,5,14,28,37,-9
28,SB29,29,8,5,15,28,38,-10
29,TEGG,30,7,9,13,32,41,-9
30,TEGG,31,7,10,13,34,43,-9
31,SDR,34,8,10,13,29,37,-8
32,ACA,35,8,13,11,33,41,-8
33,ACA,35,8,13,12,35,45,-10
34,ACA,38,9,13,12,37,46,-9
35,ACA,39,9,14,12,38,47,-9
36,ACA,39,9,14,13,38,48,-10
37,TEGG,40,10,10,17,45,51,-6
38,FCSM,41,10,11,17,41,57,-16
