leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RENNES,0,0,0,1,0,1,-1
2,TROYES,0,0,0,2,1,5,-4
3,FCSM,0,0,0,3,2,6,-4
4,FCSM,0,0,0,4,3,9,-6
5,TROYES,2,0,2,3,5,10,-5
6,TROYES,2,0,2,4,6,13,-7
7,TROYES,2,0,2,5,6,15,-9
8,TROYES,2,0,2,6,8,18,-10
9,NANCY,5,1,2,6,3,15,-12
10,NANCY,5,1,2,7,3,16,-13
11,NANCY,5,1,2,8,4,18,-14
12,NANCY,5,1,2,9,5,21,-16
13,NANCY,6,1,3,9,8,24,-16
14,NANCY,7,1,4,9,9,25,-16
15,NANCY,8,1,5,9,10,26,-16
16,NANCY,9,1,6,9,11,27,-16
17,TROYES,9,1,6,10,17,35,-18
18,NANCY,11,1,8,9,13,29,-16
19,NANCY,11,1,8,10,15,33,-18
20,NANCY,12,1,9,10,17,35,-18
21,NANCY,12,1,9,11,18,37,-19
22,NANCY,15,2,9,11,20,38,-18
23,TROYES,17,3,8,12,26,44,-18
24,NANCY,18,3,9,12,22,40,-18
25,NANCY,18,3,9,13,22,41,-19
26,NANCY,18,3,9,14,22,44,-22
27,TROYES,20,3,11,13,29,48,-19
28,NANCY,21,4,9,15,25,47,-22
29,NANCY,24,5,9,15,26,47,-21
30,TROYES,25,4,13,13,36,53,-17
31,TROYES,25,4,13,14,36,54,-18
32,TROYES,25,4,13,15,36,55,-19
33,TROYES,28,5,13,15,38,56,-18
34,TROYES,28,5,13,16,39,59,-20
35,BREST,29,8,5,22,30,55,-25
36,BREST,29,8,5,23,30,57,-27
37,BREST,29,8,5,24,31,60,-29
38,BREST,29,8,5,25,32,62,-30
