leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASNL,3,1,0,0,1,0,1
2,FCL,4,1,1,0,4,3,1
3,TFC,7,2,1,0,4,2,2
4,TFC,8,2,2,0,5,3,2
5,FCGB,9,2,3,0,5,3,2
6,SDR,10,3,1,2,8,5,3
7,FCGB,13,3,4,0,9,5,4
8,SDR,14,4,2,2,11,6,5
9,VAFC,15,4,3,2,19,9,10
10,ASSE,15,4,3,3,17,7,10
11,VAFC,18,5,3,3,23,12,11
12,VAFC,21,6,3,3,26,14,12
13,ASSE,22,6,4,3,23,10,13
14,FCGB,24,6,6,2,18,11,7
15,VAFC,25,7,4,4,28,16,12
16,VAFC,26,7,5,4,29,17,12
17,FCGB,27,6,9,2,20,13,7
18,OGCN,29,7,8,3,26,23,3
19,FCL,31,8,7,4,32,29,3
20,OGCN,32,8,8,4,31,26,5
21,SRFC,35,11,2,8,31,26,5
22,FCGB,35,8,11,3,24,15,9
23,OGCN,38,10,8,5,35,27,8
24,SRFC,40,12,4,8,37,30,7
25,ASSE,41,11,8,6,37,19,18
26,ASSE,44,12,8,6,40,19,21
27,OGCN,45,12,9,6,39,32,7
28,OGCN,48,13,9,6,41,32,9
29,OGCN,48,13,9,7,41,33,8
30,LOSC,49,13,10,7,43,31,12
31,LOSC,52,14,10,7,48,31,17
32,OGCN,54,15,9,8,48,37,11
33,LOSC,56,15,11,7,50,32,18
34,LOSC,57,15,12,7,53,35,18
35,ASSE,59,15,14,6,56,28,28
36,OGCN,60,17,9,10,54,45,9
37,LOSC,61,16,13,8,58,39,19
38,ASSE,63,16,15,7,60,32,28
