leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ACA,1,1,0,0,1,0,1
2,ASNL,4,1,1,0,2,1,1
3,LOSC,5,1,2,0,5,4,1
4,PSG,6,1,3,0,4,3,1
5,SDR,7,2,1,2,6,5,1
6,SB29,9,3,0,3,7,11,-4
7,SDR,11,3,2,2,8,5,3
8,VAFC,12,3,3,2,13,8,5
9,FCL,14,3,5,1,15,15,0
10,FCGB,15,3,6,1,12,10,2
11,LOSC,17,4,5,2,15,12,3
12,TFC,19,5,4,3,20,15,5
13,LOSC,20,5,5,3,16,14,2
14,SRFC,22,7,1,6,18,17,1
15,TFC,22,6,4,5,23,17,6
16,FCL,24,6,6,4,26,27,-1
17,OGCN,26,6,8,3,23,21,2
18,ASSE,27,7,6,5,24,13,11
19,LOSC,29,7,8,4,24,18,6
20,LOSC,30,7,9,4,26,20,6
21,ASSE,31,8,7,6,27,16,11
22,FCL,34,9,7,6,36,35,1
23,MHSC,35,10,5,8,38,28,10
24,FCL,36,9,9,6,39,38,1
25,MHSC,38,11,5,9,40,32,8
26,LOSC,40,10,10,6,35,26,9
27,SRFC,41,12,5,10,39,36,3
28,SRFC,42,12,6,10,41,38,3
29,FCL,43,11,10,8,47,44,3
30,FCL,44,11,11,8,48,45,3
31,FCL,44,11,11,9,48,50,-2
32,FCL,47,12,11,9,52,51,1
33,MHSC,48,14,6,13,50,43,7
34,MHSC,48,14,6,14,51,45,6
35,FCL,50,13,11,11,53,53,0
36,FCGB,52,12,16,8,38,32,6
37,MHSC,52,15,7,15,54,49,5
38,FCL,53,14,11,13,57,58,-1
