leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ESTAC,3,1,0,0,2,0,2
2,USLD,4,1,1,0,2,1,1
3,CNFC,7,2,1,0,3,1,2
4,SMC,8,2,2,0,4,0,4
5,FCSM,9,2,3,0,7,4,3
6,SMC,11,3,2,1,5,1,4
7,ESTAC,13,4,1,2,8,4,4
8,SMC,14,4,2,2,6,4,2
9,HAC,16,5,1,3,8,8,0
10,CNFC,18,5,3,2,14,12,2
11,SMC,20,6,2,3,11,9,2
12,SMC,21,6,3,3,12,10,2
13,TFC,22,6,4,3,22,16,6
14,AJA,24,7,3,4,29,16,13
15,TFC,26,7,5,3,27,18,9
16,AJA,28,8,4,4,33,19,14
17,AJA,31,9,4,4,34,19,15
18,CF63,33,9,6,3,25,10,15
19,CF63,34,9,7,3,25,10,15
20,AJA,36,10,6,4,41,23,18
21,GF38,38,11,5,5,29,17,12
22,GF38,38,11,5,6,30,19,11
23,GF38,41,12,5,6,32,20,12
24,CF63,43,12,7,5,35,16,19
25,GF38,45,13,6,6,33,20,13
26,GF38,48,14,6,6,35,21,14
27,GF38,49,14,7,6,36,22,14
28,GF38,52,15,7,6,38,22,16
29,GF38,53,15,8,6,39,23,16
30,GF38,53,15,8,7,39,25,14
31,GF38,54,15,9,7,41,27,14
32,GF38,57,16,9,7,44,28,16
33,GF38,58,16,10,7,45,29,16
34,GF38,61,17,10,7,47,29,18
35,GF38,61,17,10,8,48,32,16
36,GF38,61,17,10,9,49,34,15
37,GF38,62,17,11,9,50,35,15
38,GF38,65,18,11,9,51,35,16
