leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,GRENOBLE,0,0,0,1,0,1,-1
2,EA GUINGAMP,1,0,1,1,2,3,-1
3,AJ AUXERRE,3,1,0,2,2,4,-2
4,AMIENS SC,4,1,1,2,2,3,-1
5,AMIENS SC,5,1,2,2,2,3,-1
6,TOULOUSE FC,6,1,3,2,7,8,-1
7,CHÂTEAUROUX,8,2,2,3,6,6,0
8,CHÂTEAUROUX,8,2,2,4,7,8,-1
9,VAFC,11,3,2,4,7,8,-1
10,AMIENS SC,11,3,2,5,6,7,-1
11,NANCY,11,3,2,6,12,14,-2
12,CHÂTEAUROUX,12,3,3,6,11,15,-4
13,PAU FC,13,3,4,6,12,15,-3
14,AC AJACCIO,14,3,5,6,10,19,-9
15,PAU FC,14,3,5,7,12,18,-6
16,EA GUINGAMP,16,3,7,6,14,19,-5
17,EA GUINGAMP,16,3,7,7,16,22,-6
18,NANCY,17,4,5,9,22,28,-6
19,EA GUINGAMP,20,4,8,7,21,26,-5
20,USL DUNKERQUE,21,6,3,11,15,26,-11
21,EA GUINGAMP,22,4,10,7,22,27,-5
22,FC CHAMBLY,23,5,8,9,26,34,-8
23,RODEZ AF,24,4,12,7,21,30,-9
24,USL DUNKERQUE,26,7,5,12,18,28,-10
25,RODEZ AF,27,5,12,8,24,32,-8
26,NANCY,28,6,10,10,32,37,-5
27,NANCY,31,7,10,10,36,38,-2
28,RODEZ AF,33,7,12,9,26,33,-7
29,NIORT,34,8,10,11,31,44,-13
30,AC AJACCIO,35,9,8,13,24,37,-13
31,SM CAEN,36,8,12,11,30,39,-9
32,SM CAEN,36,8,12,12,31,42,-11
33,PAU FC,36,9,9,15,33,43,-10
34,NIORT,38,9,11,14,32,54,-22
35,NIORT,39,9,12,14,33,55,-22
36,HAVRE AC,41,9,14,13,30,43,-13
37,PAU FC,41,10,11,16,38,46,-8
38,RODEZ AF,43,8,19,11,38,44,-6
