leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,LBC,3,1,0,0,1,0,1
2,RAF,4,1,1,0,2,1,1
3,ESTAC,6,2,0,1,5,2,3
4,FCSM,8,2,2,0,6,3,3
5,ESTAC,9,3,0,2,7,4,3
6,CNFC,11,3,2,1,6,5,1
7,CF63,12,3,3,1,9,3,6
8,CNFC,14,4,2,2,10,9,1
9,CF63,15,4,3,2,12,6,6
10,SMC,17,5,2,3,9,8,1
11,AJA,19,6,1,4,21,14,7
12,CF63,20,5,5,2,15,7,8
13,AJA,21,6,3,4,23,16,7
14,CF63,23,6,5,3,18,8,10
15,AJA,25,7,4,4,31,18,13
16,PFC,28,8,4,4,22,16,6
17,PFC,31,9,4,4,25,18,7
18,AJA,32,9,5,4,35,20,15
19,AJA,33,9,6,4,37,22,15
20,GF38,35,10,5,5,27,17,10
21,AJA,36,10,6,5,41,24,17
22,AJA,36,10,6,6,42,27,15
23,AJA,39,11,6,6,45,28,17
24,AJA,40,11,7,6,45,28,17
25,AJA,41,11,8,6,46,29,17
26,AJA,44,12,8,6,47,29,18
27,AJA,44,12,8,7,47,30,17
28,PFC,47,13,8,7,39,30,9
29,PFC,48,13,9,7,39,30,9
30,PFC,51,14,9,7,41,30,11
31,PFC,54,15,9,7,43,31,12
32,PFC,55,15,10,7,44,32,12
33,PFC,56,15,11,7,46,34,12
34,PFC,56,15,11,8,46,35,11
35,AJA,57,15,12,8,60,40,20
36,PFC,60,16,12,8,49,36,13
37,PFC,61,16,13,8,50,37,13
38,PFC,64,17,13,8,53,37,16
