leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,EA GUINGAMP,0,0,0,1,0,1,-1
2,HAVRE AC,3,1,0,1,1,2,-1
3,AMIENS SC,3,1,0,2,2,3,-1
4,NANCY,4,1,1,2,4,4,0
5,AJ AUXERRE,6,2,0,3,5,8,-3
6,CHÂTEAUROUX,7,2,1,3,5,5,0
7,AJ AUXERRE,9,3,0,4,10,11,-1
8,EA GUINGAMP,10,3,1,4,7,8,-1
9,AMIENS SC,11,3,2,4,5,5,0
10,EA GUINGAMP,12,3,3,4,7,8,-1
11,EA GUINGAMP,13,3,4,4,9,10,-1
12,EA GUINGAMP,14,3,5,4,10,11,-1
13,AMIENS SC,15,4,3,6,9,10,-1
14,HAVRE AC,18,5,3,6,12,18,-6
15,HAVRE AC,19,5,4,6,12,18,-6
16,HAVRE AC,19,5,4,7,15,22,-7
17,HAVRE AC,20,5,5,7,16,23,-7
18,AC AJACCIO,21,5,6,7,15,22,-7
19,AC AJACCIO,22,5,7,7,16,23,-7
20,HAVRE AC,24,6,6,8,17,25,-8
21,AC AJACCIO,25,6,7,8,18,26,-8
22,HAVRE AC,26,6,8,8,18,26,-8
23,HAVRE AC,27,6,9,8,19,27,-8
24,NIORT,30,7,9,8,27,36,-9
25,NIORT,30,7,9,9,27,37,-10
26,AC AJACCIO,32,8,8,10,22,32,-10
27,RODEZ AF,33,7,12,8,26,32,-6
28,HAVRE AC,34,8,10,10,22,32,-10
29,AMIENS SC,34,8,10,10,22,25,-3
30,NIORT,37,9,10,11,32,44,-12
31,HAVRE AC,38,9,11,11,25,35,-10
32,RODEZ AF,38,8,14,10,32,37,-5
33,RODEZ AF,39,8,15,10,34,39,-5
34,HAVRE AC,40,9,13,12,27,38,-11
35,HAVRE AC,41,9,14,12,28,39,-11
36,EA GUINGAMP,41,8,17,11,37,43,-6
37,HAVRE AC,44,10,14,13,35,46,-11
38,AC AJACCIO,46,11,13,14,34,43,-9
