leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASNL,0,0,0,1,0,1,-1
2,ASNL,1,0,1,1,2,3,-1
3,ASNL,1,0,1,2,2,4,-2
4,EAG,4,1,1,2,4,6,-2
5,FCCO,5,1,2,2,4,7,-3
6,ASNL,5,1,2,3,5,6,-1
7,ASC,8,2,2,3,3,4,-1
8,ASNL,8,2,2,4,7,8,-1
9,RAF,9,2,3,4,8,16,-8
10,ACA,10,3,1,6,6,15,-9
11,LBC,11,3,2,6,10,14,-4
12,ACA,12,3,3,6,8,17,-9
13,ACA,13,3,4,6,9,18,-9
14,PAUFC,13,3,4,7,12,18,-6
15,ACA,14,3,5,7,10,21,-11
16,FCCO,15,3,6,7,15,24,-9
17,FCCO,16,3,7,7,18,27,-9
18,EAG,17,3,8,7,18,24,-6
19,FCCO,19,4,7,8,21,29,-8
20,FCCO,20,4,8,8,22,30,-8
21,RAF,22,4,10,7,20,29,-9
22,RAF,23,4,11,7,21,30,-9
23,FCCO,23,5,8,10,26,38,-12
24,ASNL,25,5,10,9,29,34,-5
25,USLD,26,7,5,13,19,30,-11
26,USLD,27,7,6,13,20,31,-11
27,USLD,28,7,7,13,21,32,-11
28,USLD,28,7,7,14,21,33,-12
29,USLD,31,8,7,14,23,33,-10
30,PAUFC,31,8,7,15,29,40,-11
31,PAUFC,32,8,8,15,30,41,-11
32,PAUFC,35,9,8,15,32,42,-10
33,USLD,36,9,9,15,28,39,-11
34,EAG,37,7,16,11,34,43,-9
35,EAG,38,7,17,11,34,43,-9
36,USLD,40,10,10,16,31,42,-11
37,CNFC,41,9,14,14,34,56,-22
38,USLD,41,10,11,17,34,47,-13
