leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,GF38,0,0,0,1,0,1,-1
2,EAG,1,0,1,1,2,3,-1
3,AJA,3,1,0,2,2,4,-2
4,ASC,4,1,1,2,2,3,-1
5,ASC,5,1,2,2,2,3,-1
6,TFC,6,1,3,2,7,8,-1
7,LBC,8,2,2,3,6,6,0
8,LBC,8,2,2,4,7,8,-1
9,VAFC,11,3,2,4,7,8,-1
10,ASC,11,3,2,5,6,7,-1
11,ASNL,11,3,2,6,12,14,-2
12,LBC,12,3,3,6,11,15,-4
13,PAUFC,13,3,4,6,12,15,-3
14,ACA,14,3,5,6,10,19,-9
15,PAUFC,14,3,5,7,12,18,-6
16,EAG,16,3,7,6,14,19,-5
17,EAG,16,3,7,7,16,22,-6
18,ASNL,17,4,5,9,22,28,-6
19,EAG,20,4,8,7,21,26,-5
20,USLD,21,6,3,11,15,26,-11
21,EAG,22,4,10,7,22,27,-5
22,FCCO,23,5,8,9,26,34,-8
23,RAF,24,4,12,7,21,30,-9
24,USLD,26,7,5,12,18,28,-10
25,RAF,27,5,12,8,24,32,-8
26,ASNL,28,6,10,10,32,37,-5
27,ASNL,31,7,10,10,36,38,-2
28,RAF,33,7,12,9,26,33,-7
29,CNFC,34,8,10,11,31,44,-13
30,ACA,35,9,8,13,24,37,-13
31,SMC,36,8,12,11,30,39,-9
32,SMC,36,8,12,12,31,42,-11
33,PAUFC,36,9,9,15,33,43,-10
34,CNFC,38,9,11,14,32,54,-22
35,CNFC,39,9,12,14,33,55,-22
36,HAC,41,9,14,13,30,43,-13
37,PAUFC,41,10,11,16,38,46,-8
38,RAF,43,8,19,11,38,44,-6
