leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,NANCY,0,0,0,1,0,1,-1
2,NANCY,1,0,1,1,2,3,-1
3,NANCY,1,0,1,2,2,4,-2
4,EA GUINGAMP,4,1,1,2,4,6,-2
5,FC CHAMBLY,5,1,2,2,4,7,-3
6,NANCY,5,1,2,3,5,6,-1
7,AMIENS SC,8,2,2,3,3,4,-1
8,NANCY,8,2,2,4,7,8,-1
9,RODEZ AF,9,2,3,4,8,16,-8
10,AC AJACCIO,10,3,1,6,6,15,-9
11,CHÂTEAUROUX,11,3,2,6,10,14,-4
12,AC AJACCIO,12,3,3,6,8,17,-9
13,AC AJACCIO,13,3,4,6,9,18,-9
14,PAU FC,13,3,4,7,12,18,-6
15,AC AJACCIO,14,3,5,7,10,21,-11
16,FC CHAMBLY,15,3,6,7,15,24,-9
17,FC CHAMBLY,16,3,7,7,18,27,-9
18,EA GUINGAMP,17,3,8,7,18,24,-6
19,FC CHAMBLY,19,4,7,8,21,29,-8
20,FC CHAMBLY,20,4,8,8,22,30,-8
21,RODEZ AF,22,4,10,7,20,29,-9
22,RODEZ AF,23,4,11,7,21,30,-9
23,FC CHAMBLY,23,5,8,10,26,38,-12
24,NANCY,25,5,10,9,29,34,-5
25,USL DUNKERQUE,26,7,5,13,19,30,-11
26,USL DUNKERQUE,27,7,6,13,20,31,-11
27,USL DUNKERQUE,28,7,7,13,21,32,-11
28,USL DUNKERQUE,28,7,7,14,21,33,-12
29,USL DUNKERQUE,31,8,7,14,23,33,-10
30,PAU FC,31,8,7,15,29,40,-11
31,PAU FC,32,8,8,15,30,41,-11
32,PAU FC,35,9,8,15,32,42,-10
33,USL DUNKERQUE,36,9,9,15,28,39,-11
34,EA GUINGAMP,37,7,16,11,34,43,-9
35,EA GUINGAMP,38,7,17,11,34,43,-9
36,USL DUNKERQUE,40,10,10,16,31,42,-11
37,NIORT,41,9,14,14,34,56,-22
38,USL DUNKERQUE,41,10,11,17,34,47,-13
