leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,CNFC,3,1,0,0,1,0,1
2,VAFC,3,1,0,1,3,1,2
3,GF38,6,2,0,1,7,5,2
4,ESTAC,6,2,0,2,6,4,2
5,HAC,9,3,0,2,5,4,1
6,USLD,10,3,1,2,5,4,1
7,SMC,11,3,2,2,5,4,1
8,HAC,13,4,1,3,7,8,-1
9,CNFC,15,4,3,2,10,9,1
10,AJA,16,5,1,4,18,14,4
11,CF63,17,4,5,2,13,7,6
12,TFC,19,5,4,3,19,15,4
13,SMC,21,6,3,4,12,11,1
14,SMC,22,6,4,4,13,12,1
15,CNFC,24,7,3,5,19,22,-3
16,SMC,26,7,5,4,16,14,2
17,SMC,26,7,5,5,17,18,-1
18,FCSM,27,6,9,3,25,17,8
19,FCSM,28,6,10,3,25,17,8
20,VAFC,30,8,6,6,27,22,5
21,VAFC,31,8,7,6,30,25,5
22,VAFC,34,9,7,6,31,25,6
23,VAFC,35,9,8,6,32,26,6
24,VAFC,35,9,8,7,32,27,5
25,FCSM,35,8,11,6,33,24,9
26,FCSM,38,9,11,6,34,24,10
27,FCSM,39,9,12,6,34,24,10
28,FCSM,42,10,12,6,37,25,12
29,FCSM,43,10,13,6,37,25,12
30,FCSM,46,11,13,6,39,25,14
31,FCSM,46,11,13,7,40,27,13
32,FCSM,47,11,14,7,40,27,13
33,FCSM,48,11,15,7,41,28,13
34,FCSM,48,11,15,8,41,30,11
35,FCSM,51,12,15,8,42,30,12
36,FCSM,51,12,15,9,42,31,11
37,FCSM,51,12,15,10,43,34,9
38,FCSM,51,12,15,11,45,37,8
