leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,PAUFC,0,0,0,1,0,3,-3
2,TFC,0,0,0,2,3,6,-3
3,PAUFC,1,0,1,2,1,6,-5
4,PAUFC,1,0,1,3,1,7,-6
5,PAUFC,2,0,2,3,1,7,-6
6,PAUFC,3,0,3,3,2,8,-6
7,PAUFC,3,0,3,4,2,9,-7
8,FCCO,5,1,2,5,6,17,-11
9,FCCO,5,1,2,6,6,18,-12
10,FCCO,6,1,3,6,8,20,-12
11,FCCO,7,1,4,6,9,21,-12
12,FCCO,8,1,5,6,9,21,-12
13,FCCO,11,2,5,6,10,21,-11
14,FCCO,11,2,5,7,11,23,-12
15,FCCO,12,2,6,7,12,24,-12
16,RAF,13,2,7,7,13,24,-11
17,LBC,13,3,4,10,12,23,-11
18,LBC,13,3,4,11,12,25,-13
19,LBC,13,3,4,12,14,28,-14
20,LBC,13,3,4,13,15,32,-17
21,PAUFC,14,3,5,13,15,32,-17
22,LBC,14,3,5,14,18,36,-18
23,LBC,17,4,5,14,22,36,-14
24,LBC,18,4,6,14,23,37,-14
25,LBC,18,4,6,15,23,38,-15
26,LBC,18,4,6,16,23,39,-16
27,LBC,18,4,6,17,24,43,-19
28,LBC,18,4,6,18,24,44,-20
29,LBC,19,4,7,18,24,44,-20
30,LBC,20,4,8,18,26,46,-20
31,LBC,21,4,9,18,28,48,-20
32,LBC,21,4,9,19,29,50,-21
33,LBC,21,4,9,20,29,51,-22
34,LBC,22,4,10,20,30,52,-22
35,LBC,22,4,10,21,31,54,-23
36,LBC,22,4,10,22,32,56,-24
37,LBC,22,4,10,23,32,58,-26
38,LBC,23,4,11,23,32,58,-26
