leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC CHAMBLY,0,0,0,1,0,3,-3
2,AC AJACCIO,0,0,0,2,0,2,-2
3,FC CHAMBLY,1,0,1,2,2,6,-4
4,FC CHAMBLY,2,0,2,2,2,6,-4
5,AC AJACCIO,4,1,1,3,2,5,-3
6,AC AJACCIO,4,1,1,4,3,10,-7
7,AC AJACCIO,4,1,1,5,3,11,-8
8,PAU FC,6,1,3,4,6,10,-4
9,PAU FC,6,1,3,5,6,11,-5
10,CHÂTEAUROUX,8,2,2,6,8,13,-5
11,PAU FC,9,2,3,6,9,13,-4
12,PAU FC,10,2,4,6,11,15,-4
13,RODEZ AF,11,2,5,6,10,20,-10
14,RODEZ AF,11,2,5,7,11,22,-11
15,RODEZ AF,12,2,6,7,12,23,-11
16,CHÂTEAUROUX,13,3,4,9,12,22,-10
17,RODEZ AF,14,2,8,7,14,25,-11
18,PAU FC,14,3,5,10,14,27,-13
19,PAU FC,14,3,5,11,15,30,-15
20,PAU FC,14,3,5,12,15,31,-16
21,CHÂTEAUROUX,14,3,5,13,18,35,-17
22,PAU FC,17,4,5,13,18,34,-16
23,PAU FC,20,5,5,13,20,34,-14
24,PAU FC,20,5,5,14,20,35,-15
25,PAU FC,21,5,6,14,21,36,-15
26,PAU FC,21,5,6,15,22,38,-16
27,FC CHAMBLY,24,5,9,13,28,45,-17
28,FC CHAMBLY,24,5,9,14,28,48,-20
29,FC CHAMBLY,24,5,9,15,28,52,-24
30,FC CHAMBLY,27,6,9,15,30,53,-23
31,FC CHAMBLY,28,6,10,15,32,55,-23
32,FC CHAMBLY,28,6,10,16,33,57,-24
33,FC CHAMBLY,31,7,10,16,35,57,-22
34,FC CHAMBLY,31,7,10,17,35,58,-23
35,FC CHAMBLY,32,7,11,17,36,59,-23
36,FC CHAMBLY,35,8,11,17,40,61,-21
37,FC CHAMBLY,38,9,11,17,41,61,-20
38,FC CHAMBLY,38,9,11,18,41,64,-23
