leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,EAG,0,0,0,1,0,1,-1
2,HAC,3,1,0,1,1,2,-1
3,ASC,3,1,0,2,2,3,-1
4,ASNL,4,1,1,2,4,4,0
5,AJA,6,2,0,3,5,8,-3
6,LBC,7,2,1,3,5,5,0
7,AJA,9,3,0,4,10,11,-1
8,EAG,10,3,1,4,7,8,-1
9,ASC,11,3,2,4,5,5,0
10,EAG,12,3,3,4,7,8,-1
11,EAG,13,3,4,4,9,10,-1
12,EAG,14,3,5,4,10,11,-1
13,ASC,15,4,3,6,9,10,-1
14,HAC,18,5,3,6,12,18,-6
15,HAC,19,5,4,6,12,18,-6
16,HAC,19,5,4,7,15,22,-7
17,HAC,20,5,5,7,16,23,-7
18,ACA,21,5,6,7,15,22,-7
19,ACA,22,5,7,7,16,23,-7
20,HAC,24,6,6,8,17,25,-8
21,ACA,25,6,7,8,18,26,-8
22,HAC,26,6,8,8,18,26,-8
23,HAC,27,6,9,8,19,27,-8
24,CNFC,30,7,9,8,27,36,-9
25,CNFC,30,7,9,9,27,37,-10
26,ACA,32,8,8,10,22,32,-10
27,RAF,33,7,12,8,26,32,-6
28,HAC,34,8,10,10,22,32,-10
29,ASC,34,8,10,10,22,25,-3
30,CNFC,37,9,10,11,32,44,-12
31,HAC,38,9,11,11,25,35,-10
32,RAF,38,8,14,10,32,37,-5
33,RAF,39,8,15,10,34,39,-5
34,HAC,40,9,13,12,27,38,-11
35,HAC,41,9,14,12,28,39,-11
36,EAG,41,8,17,11,37,43,-6
37,HAC,44,10,14,13,35,46,-11
38,ACA,46,11,13,14,34,43,-9
