leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RODEZ AF,3,1,0,0,1,0,1
2,GRENOBLE,3,1,0,1,5,4,1
3,HAVRE AC,6,2,0,1,4,3,1
4,VAFC,6,2,0,2,4,2,2
5,SM CAEN,8,2,2,1,4,1,3
6,CLERMONT,9,2,3,1,6,3,3
7,VAFC,10,3,1,3,5,4,1
8,CLERMONT,12,3,3,2,9,5,4
9,FCSM,14,3,5,1,10,8,2
10,HAVRE AC,16,5,1,4,9,10,-1
11,TOULOUSE FC,16,4,4,3,17,14,3
12,NIORT,18,5,3,4,16,16,0
13,CLERMONT,20,5,5,3,15,8,7
14,NIORT,21,6,3,5,17,22,-5
15,SM CAEN,23,6,5,4,13,12,1
16,NIORT,24,7,3,6,19,23,-4
17,FCSM,24,5,9,3,24,17,7
18,SM CAEN,27,7,6,5,18,19,-1
19,SM CAEN,28,7,7,5,20,21,-1
20,FCSM,28,6,10,4,26,19,7
21,FCSM,28,6,10,5,26,20,6
22,AMIENS SC,31,8,7,7,21,18,3
23,AMIENS SC,31,8,7,8,21,20,1
24,FCSM,32,7,11,6,31,24,7
25,VAFC,35,9,8,8,32,29,3
26,VAFC,36,9,9,8,34,31,3
27,VAFC,36,9,9,9,34,35,-1
28,VAFC,39,10,9,9,35,35,0
29,VAFC,39,10,9,10,35,38,-3
30,NANCY,40,10,10,10,43,39,4
31,NANCY,40,10,10,11,44,43,1
32,VAFC,43,11,10,11,39,44,-5
33,VAFC,43,11,10,12,39,45,-6
34,NANCY,44,11,11,12,48,46,2
35,NANCY,45,11,12,12,49,47,2
36,VAFC,47,12,11,13,44,50,-6
37,VAFC,47,12,11,14,47,55,-8
38,NANCY,47,11,14,13,53,53,0
