leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,HAVRE AC,0,0,0,1,0,2,-2
2,PAU FC,1,0,1,1,1,4,-3
3,EA GUINGAMP,1,0,1,2,3,6,-3
4,TOULOUSE FC,2,0,2,2,4,7,-3
5,CHÂTEAUROUX,4,1,1,3,3,5,-2
6,FC CHAMBLY,5,1,2,3,6,10,-4
7,FC CHAMBLY,5,1,2,4,6,13,-7
8,AC AJACCIO,7,2,1,5,5,11,-6
9,AC AJACCIO,7,2,1,6,5,15,-10
10,RODEZ AF,9,2,3,5,8,17,-9
11,RODEZ AF,10,2,4,5,9,18,-9
12,RODEZ AF,11,2,5,5,10,19,-9
13,NANCY,11,3,2,8,13,19,-6
14,CHÂTEAUROUX,12,3,3,8,11,18,-7
15,CHÂTEAUROUX,12,3,3,9,11,21,-10
16,NANCY,13,3,4,9,16,23,-7
17,PAU FC,14,3,5,9,13,23,-10
18,RODEZ AF,15,2,9,7,15,26,-11
19,RODEZ AF,16,2,10,7,17,28,-11
20,RODEZ AF,19,3,10,7,18,28,-10
21,FC CHAMBLY,20,4,8,9,22,32,-10
22,NANCY,21,4,9,9,27,33,-6
23,EA GUINGAMP,22,4,10,9,25,32,-7
24,FC CHAMBLY,23,5,8,11,27,42,-15
25,FC CHAMBLY,23,5,8,12,27,43,-16
26,FC CHAMBLY,23,5,8,13,27,44,-17
27,PAU FC,24,6,6,15,24,38,-14
28,EA GUINGAMP,26,4,14,10,28,40,-12
29,PAU FC,28,7,7,15,26,39,-13
30,EA GUINGAMP,30,5,15,10,31,41,-10
31,EA GUINGAMP,30,5,15,11,31,42,-11
32,EA GUINGAMP,31,5,16,11,32,43,-11
33,EA GUINGAMP,34,6,16,11,33,43,-10
34,SM CAEN,37,8,13,13,32,44,-12
35,SM CAEN,37,8,13,14,32,45,-13
36,SM CAEN,38,8,14,14,32,45,-13
37,SM CAEN,38,8,14,15,32,48,-16
38,NIORT,41,9,14,15,34,58,-24
