leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TROYES,3,1,0,0,2,0,2
2,USL DUNKERQUE,4,1,1,0,2,1,1
3,NIORT,7,2,1,0,3,1,2
4,SM CAEN,8,2,2,0,4,0,4
5,FCSM,9,2,3,0,7,4,3
6,SM CAEN,11,3,2,1,5,1,4
7,TROYES,13,4,1,2,8,4,4
8,SM CAEN,14,4,2,2,6,4,2
9,HAVRE AC,16,5,1,3,8,8,0
10,NIORT,18,5,3,2,14,12,2
11,SM CAEN,20,6,2,3,11,9,2
12,SM CAEN,21,6,3,3,12,10,2
13,TOULOUSE FC,22,6,4,3,22,16,6
14,AJ AUXERRE,24,7,3,4,29,16,13
15,TOULOUSE FC,26,7,5,3,27,18,9
16,AJ AUXERRE,28,8,4,4,33,19,14
17,AJ AUXERRE,31,9,4,4,34,19,15
18,CLERMONT,33,9,6,3,25,10,15
19,CLERMONT,34,9,7,3,25,10,15
20,AJ AUXERRE,36,10,6,4,41,23,18
21,GRENOBLE,38,11,5,5,29,17,12
22,GRENOBLE,38,11,5,6,30,19,11
23,GRENOBLE,41,12,5,6,32,20,12
24,CLERMONT,43,12,7,5,35,16,19
25,GRENOBLE,45,13,6,6,33,20,13
26,GRENOBLE,48,14,6,6,35,21,14
27,GRENOBLE,49,14,7,6,36,22,14
28,GRENOBLE,52,15,7,6,38,22,16
29,GRENOBLE,53,15,8,6,39,23,16
30,GRENOBLE,53,15,8,7,39,25,14
31,GRENOBLE,54,15,9,7,41,27,14
32,GRENOBLE,57,16,9,7,44,28,16
33,GRENOBLE,58,16,10,7,45,29,16
34,GRENOBLE,61,17,10,7,47,29,18
35,GRENOBLE,61,17,10,8,48,32,16
36,GRENOBLE,61,17,10,9,49,34,15
37,GRENOBLE,62,17,11,9,50,35,15
38,GRENOBLE,65,18,11,9,51,35,16
