leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,LOSC,3,1,0,0,3,1,2
2,REIMS,6,2,0,0,2,0,2
3,OL,6,2,0,1,4,1,3
4,LOSC,7,2,1,1,6,2,4
5,TOULOUSE FC,10,3,1,1,6,7,-1
6,TOULOUSE FC,11,3,2,1,6,7,-1
7,LOSC,13,4,1,2,11,6,5
8,ASSE,15,4,3,1,10,9,1
9,MONTPELLIER,16,4,4,1,12,7,5
10,OM,19,6,1,3,22,16,6
11,OL,20,6,2,3,18,13,5
12,OL,21,6,3,3,19,14,5
13,OL,24,7,3,3,23,16,7
14,LOSC,26,8,2,4,21,12,9
15,LOSC,27,8,3,4,23,14,9
16,OL,28,8,4,4,26,20,6
17,OL,29,8,5,4,28,22,6
18,ASSE,30,8,6,4,27,23,4
19,ASSE,33,9,6,4,30,23,7
20,OL,34,9,7,4,33,24,9
21,ASSE,36,10,6,5,32,25,7
22,ASSE,37,10,7,5,33,26,7
23,ASSE,40,11,7,5,35,27,8
24,ASSE,40,11,7,6,35,30,5
25,OM,40,12,4,9,40,34,6
26,ASSE,43,12,7,7,36,31,5
27,OM,44,13,5,9,43,35,8
28,OM,47,14,5,9,44,35,9
29,OM,47,14,5,10,45,38,7
30,ASSE,49,14,7,9,43,35,8
31,ASSE,50,14,8,9,45,37,8
32,ASSE,53,15,8,9,48,37,11
33,ASSE,56,16,8,9,50,37,13
34,ASSE,59,17,8,9,52,37,15
35,ASSE,62,18,8,9,55,39,16
36,ASSE,62,18,8,10,55,40,15
37,ASSE,65,19,8,10,58,40,18
38,ASSE,66,19,9,10,59,41,18
