leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,0,0,0,1,0,3,-3
2,PSG,0,0,0,2,1,4,-3
3,PSG,0,0,0,3,4,8,-4
4,PSG,3,1,0,3,3,7,-4
5,PSG,4,1,1,3,6,10,-4
6,PSG,4,1,1,4,8,11,-3
7,PSG,5,1,2,4,7,12,-5
8,PSG,6,1,3,4,8,13,-5
9,PSG,6,1,3,5,8,16,-8
10,PSG,6,1,3,6,10,15,-5
11,PSG,7,1,4,6,12,17,-5
12,PSG,7,1,4,7,12,18,-6
13,PSG,7,1,4,8,12,22,-10
14,PSG,10,2,4,8,13,22,-9
15,PSG,10,2,4,9,14,24,-10
16,PSG,13,4,1,11,14,29,-15
17,PSG,14,3,5,9,17,25,-8
18,PSG,14,3,5,10,17,28,-11
19,PSG,14,3,5,11,17,30,-13
20,PSG,15,3,6,11,18,31,-13
21,PSG,15,3,6,12,19,36,-17
22,PSG,15,3,6,13,19,38,-19
23,PSG,18,5,3,15,18,38,-20
24,PSG,18,3,9,12,20,33,-13
25,PSG,19,3,10,12,20,33,-13
26,PSG,20,5,5,16,20,43,-23
27,PSG,20,5,5,17,20,44,-24
28,PSG,20,3,11,14,23,39,-16
29,PSG,21,5,6,18,21,46,-25
30,PSG,22,5,7,18,19,53,-34
31,PSG,23,4,11,16,24,46,-22
32,PSG,24,5,9,18,23,57,-34
33,PSG,26,5,11,17,25,47,-22
34,PSG,28,7,7,20,27,51,-24
35,PSG,28,7,7,21,27,54,-27
36,PSG,31,8,7,21,29,55,-26
37,PSG,31,8,7,22,29,59,-30
38,PSG,33,7,12,19,29,54,-25
