leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,3,1,0,0,2,1,1
2,PSG,3,1,0,1,5,3,2
3,PSG,4,1,1,1,7,5,2
4,PSG,6,1,3,0,3,2,1
5,PSG,7,2,1,2,7,7,0
6,PSG,8,2,2,2,9,8,1
7,PSG,10,3,1,3,9,9,0
8,PSG,11,3,2,3,10,11,-1
9,PSG,12,3,3,3,16,13,3
10,PSG,13,3,4,3,10,16,-6
11,PSG,14,3,5,3,7,10,-3
12,PSG,17,5,2,5,9,14,-5
13,PSG,17,4,5,4,8,12,-4
14,PSG,18,4,6,4,20,17,3
15,PSG,21,5,6,4,10,13,-3
16,PSG,22,5,7,4,25,19,6
17,PSG,24,6,6,5,21,20,1
18,PSG,25,6,7,5,13,16,-3
19,PSG,26,7,5,7,28,27,1
20,PSG,29,8,5,7,29,27,2
21,PSG,30,8,6,7,29,27,2
22,PSG,31,7,10,5,18,20,-2
23,PSG,34,9,7,7,18,23,-5
24,PSG,35,9,8,7,40,29,11
25,PSG,36,9,9,7,40,29,11
26,PSG,37,10,7,9,35,34,1
27,PSG,39,11,6,10,40,39,1
28,PSG,40,11,7,10,20,28,-8
29,PSG,41,11,8,10,21,29,-8
30,PSG,42,10,12,8,49,35,14
31,PSG,43,10,13,8,51,37,14
32,PSG,44,10,14,8,54,40,14
33,PSG,46,13,7,13,49,48,1
34,PSG,46,13,7,14,49,53,-4
35,PSG,49,11,16,8,33,38,-5
36,PSG,49,11,16,9,35,41,-6
37,PSG,52,12,16,9,36,41,-5
38,PSG,53,15,8,15,57,58,-1
