leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,NÎMES,3,1,0,0,4,3,1
2,LOSC,4,1,1,0,3,1,2
3,TOULOUSE FC,6,2,0,1,3,5,-2
4,MONTPELLIER,7,2,1,1,4,3,1
5,OL,7,2,1,2,6,4,2
6,DIJON FCO,10,3,1,2,9,6,3
7,TOULOUSE FC,11,3,2,2,8,10,-2
8,TOULOUSE FC,12,3,3,2,9,11,-2
9,BORDEAUX,14,4,2,3,13,11,2
10,STRASBOURG,15,4,3,3,18,14,4
11,STRASBOURG,16,4,4,3,19,15,4
12,STRASBOURG,17,4,5,3,20,16,4
13,OGC NICE,20,6,2,5,10,14,-4
14,OGC NICE,23,7,2,5,12,14,-2
15,OGC NICE,24,7,3,5,12,14,-2
16,OGC NICE,25,7,4,5,12,14,-2
17,OM,26,8,2,7,30,27,3
18,OGC NICE,27,7,6,5,14,16,-2
19,OGC NICE,27,7,6,6,14,18,-4
20,OGC NICE,30,8,6,6,15,18,-3
21,MONTPELLIER,32,8,8,5,27,21,6
22,OM,34,10,4,8,35,31,4
23,OM,34,10,4,9,36,33,3
24,OGC NICE,37,10,7,7,19,23,-4
25,REIMS,38,9,11,5,23,22,1
26,MONTPELLIER,38,9,11,6,34,28,6
27,MONTPELLIER,41,10,11,6,36,29,7
28,MONTPELLIER,42,10,12,6,38,31,7
29,MONTPELLIER,42,10,12,7,40,34,6
30,MONTPELLIER,45,11,12,7,42,34,8
31,OGC NICE,47,13,8,10,23,29,-6
32,REIMS,48,11,15,6,32,32,0
33,REIMS,48,11,15,7,32,34,-2
34,OGC NICE,51,14,9,11,26,30,-4
35,OGC NICE,52,14,10,11,27,31,-4
36,OGC NICE,53,14,11,11,28,32,-4
37,NÎMES,53,15,8,14,55,55,0
38,OGC NICE,56,15,11,12,30,35,-5
