leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,0,0,0,1,0,1,-1
2,PSG,1,0,1,1,1,2,-1
3,PSG,3,1,0,2,5,5,0
4,PSG,4,1,1,2,5,5,0
5,PSG,6,1,3,1,3,6,-3
6,PSG,7,2,1,3,9,11,-2
7,PSG,8,2,2,3,4,9,-5
8,PSG,9,2,3,3,13,16,-3
9,PSG,10,2,4,3,13,16,-3
10,PSG,11,3,2,5,7,14,-7
11,PSG,12,3,3,5,13,17,-4
12,PSG,14,3,5,4,11,20,-9
13,PSG,14,3,5,5,18,20,-2
14,PSG,16,4,4,6,18,20,-2
15,PSG,17,4,5,6,19,25,-6
16,PSG,18,4,6,6,19,21,-2
17,PSG,19,4,7,6,16,26,-10
18,PSG,19,4,7,7,20,23,-3
19,PSG,22,5,7,7,19,29,-10
20,PSG,22,5,7,8,20,31,-11
21,PSG,23,6,5,10,26,28,-2
22,PSG,24,6,6,10,27,29,-2
23,PSG,27,6,9,8,24,27,-3
24,PSG,27,7,6,11,30,33,-3
25,PSG,27,7,6,12,30,34,-4
26,PSG,30,8,6,12,31,34,-3
27,PSG,31,8,7,12,31,34,-3
28,PSG,33,8,9,11,27,30,-3
29,PSG,34,9,7,13,34,37,-3
30,PSG,34,9,7,14,36,40,-4
31,PSG,35,8,11,12,29,44,-15
32,PSG,37,10,7,15,38,42,-4
33,PSG,38,9,11,13,31,36,-5
34,PSG,38,9,11,14,33,39,-6
35,PSG,38,9,11,15,33,40,-7
36,PSG,38,9,11,16,33,41,-8
37,PSG,38,9,11,17,33,42,-9
38,PSG,41,10,11,17,34,42,-8
