leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,0,0,0,1,1,2,-1
2,PSG,3,1,0,1,2,3,-1
3,PSG,4,1,1,1,3,3,0
4,PSG,5,1,2,1,4,5,-1
5,PSG,6,2,0,3,8,9,-1
6,PSG,7,2,1,3,8,9,-1
7,PSG,9,2,3,2,13,13,0
8,PSG,10,3,1,4,9,12,-3
9,PSG,11,3,2,4,7,13,-6
10,PSG,11,2,5,3,10,13,-3
11,PSG,12,3,3,5,13,15,-2
12,PSG,15,4,3,5,15,18,-3
13,PSG,16,4,4,5,16,19,-3
14,PSG,17,4,5,5,14,15,-1
15,PSG,17,4,5,6,21,22,-1
16,PSG,20,5,5,6,24,24,0
17,PSG,22,5,7,5,11,15,-4
18,PSG,23,6,5,7,26,25,1
19,PSG,25,6,7,6,22,22,0
20,PSG,25,6,7,7,22,23,-1
21,PSG,28,6,10,5,17,20,-3
22,PSG,28,7,7,8,23,24,-1
23,PSG,29,7,8,8,23,24,-1
24,PSG,30,7,9,8,26,28,-2
25,PSG,33,8,9,8,29,28,1
26,PSG,33,8,9,9,29,29,0
27,PSG,34,8,10,9,31,31,0
28,PSG,35,8,11,9,33,33,0
29,PSG,36,8,12,9,33,33,0
30,PSG,37,8,13,9,35,35,0
31,PSG,38,8,14,9,38,38,0
32,PSG,41,9,14,9,39,38,1
33,PSG,41,9,14,10,40,40,0
34,PSG,43,12,7,15,43,45,-2
35,PSG,45,10,15,10,42,41,1
36,PSG,46,11,13,12,50,51,-1
37,PSG,46,10,16,11,57,48,9
38,PSG,48,13,9,16,48,48,0
