leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,AMIENS SC,0,0,0,1,0,2,-2
2,EA GUINGAMP,0,0,0,2,2,5,-3
3,FC NANTES,1,0,1,2,2,6,-4
4,OGC NICE,4,1,1,2,2,6,-4
5,FC NANTES,5,1,2,2,5,8,-3
6,SM CAEN,6,1,3,2,7,9,-2
7,RENNES,7,2,1,4,9,12,-3
8,AMIENS SC,7,2,1,5,10,13,-3
9,REIMS,10,2,4,3,4,9,-5
10,AMIENS SC,10,3,1,6,11,18,-7
11,DIJON FCO,11,3,2,6,12,17,-5
12,DIJON FCO,11,3,2,7,12,21,-9
13,SM CAEN,12,2,6,5,11,16,-5
14,SM CAEN,12,2,6,6,11,17,-6
15,DIJON FCO,13,3,4,8,14,25,-11
16,SM CAEN,13,2,7,7,13,20,-7
17,AMIENS SC,16,5,1,11,16,30,-14
18,AMIENS SC,17,5,2,11,16,30,-14
19,AMIENS SC,18,5,3,11,17,31,-14
20,AMIENS SC,18,5,3,12,17,34,-17
21,AMIENS SC,18,5,3,13,18,36,-18
22,SM CAEN,18,3,9,10,20,31,-11
23,SM CAEN,18,3,9,11,20,32,-12
24,DIJON FCO,20,5,5,14,20,40,-20
25,AMIENS SC,21,6,3,16,19,40,-21
26,AMIENS SC,24,7,3,16,20,40,-20
27,AMIENS SC,25,7,4,16,22,42,-20
28,AS MONACO,27,6,9,13,29,44,-15
29,AMIENS SC,29,8,5,16,24,43,-19
30,AMIENS SC,30,8,6,16,24,43,-19
31,AMIENS SC,31,8,7,16,26,45,-19
32,AMIENS SC,32,8,8,16,26,45,-19
33,AMIENS SC,32,8,8,17,28,48,-20
34,AMIENS SC,33,8,9,17,28,48,-20
35,AS MONACO,33,7,12,16,36,54,-18
36,AS MONACO,33,7,12,17,36,55,-19
37,AMIENS SC,35,8,11,18,29,51,-22
38,AS MONACO,36,8,12,18,38,57,-19
