leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,MONTPELLIER,0,0,0,1,1,2,-1
2,TOULOUSE FC,3,1,0,1,2,5,-3
3,RENNES,4,1,1,1,4,5,-1
4,AS MONACO,4,1,1,2,6,6,0
5,SM CAEN,6,1,3,1,6,7,-1
6,RENNES,7,2,1,3,8,10,-2
7,STRASBOURG,8,2,2,3,11,11,0
8,OGC NICE,10,3,1,4,6,12,-6
9,AMIENS SC,10,3,1,5,11,13,-2
10,REIMS,11,2,5,3,5,10,-5
11,FC NANTES,12,3,3,5,14,17,-3
12,NÎMES,14,3,5,4,18,19,-1
13,ANGERS SCO,15,4,3,6,17,19,-2
14,RENNES,17,4,5,5,18,21,-3
15,ANGERS SCO,17,4,5,6,19,21,-2
16,RENNES,20,5,5,6,21,25,-4
17,FC NANTES,20,5,5,7,24,25,-1
18,RENNES,23,6,5,7,24,27,-3
19,FC NANTES,23,6,5,8,26,26,0
20,FC NANTES,23,6,5,9,26,27,-1
21,TOULOUSE FC,25,6,7,8,21,31,-10
22,TOULOUSE FC,26,6,8,8,21,31,-10
23,FC NANTES,27,7,6,10,28,29,-1
24,BORDEAUX,29,7,8,9,23,25,-2
25,BORDEAUX,32,8,8,9,25,26,-1
26,BORDEAUX,32,8,8,10,25,27,-2
27,BORDEAUX,32,8,8,11,26,29,-3
28,FC NANTES,34,9,7,12,34,36,-2
29,BORDEAUX,34,8,10,11,28,31,-3
30,BORDEAUX,35,8,11,11,28,31,-3
31,BORDEAUX,38,9,11,11,30,31,-1
32,BORDEAUX,38,9,11,12,30,34,-4
33,FC NANTES,40,11,7,15,41,44,-3
34,ANGERS SCO,42,9,15,10,41,41,0
35,RENNES,45,11,12,12,49,50,-1
36,ANGERS SCO,45,10,15,11,43,43,0
37,ANGERS SCO,45,10,15,12,43,48,-5
38,ANGERS SCO,46,10,16,12,44,49,-5
